doc_no,account_ref,doc_date_text,doc_time,doc_type,junk_note,stated_lines
306222,P:2554,14/05/2025,10:51,INV,,3
306225,P:2560,18/05/2025,12:43,INV,,5
306228,P:2565,18/05/2025,14:42,INV,,6
306235,P:2585,05/05/2025,13:09,INV,,4
306238,P:2588,19/05/2025,14:59,INV,,3
306242,P:2595,24/05/2025,08:32,INV,,6
306246,P:2606,17/05/2025,18:28,INV,,7
306250,P:2614,19/05/2025,09:48,INV,,7
306255,P:2615,24/05/2025,13:35,INV,,9
306256,P:2615,03/05/2025,09:14,INV,,2
306259,P:2620,01/05/2025,16:25,INV,,8
306260,P:2620,04/05/2025,16:04,INV,,9
306262,P:2622,24/05/2025,09:33,INV,,10
306263,P:2622,22/05/2025,18:08,INV,,10
306264,P:2622,17/05/2025,09:41,INV,,7
306266,P:2624,01/05/2025,12:02,INV,,8
306269,P:2628,02/05/2025,14:18,INV,,4
306274,P:2639,26/05/2025,14:29,INV,,4
306275,P:2639,08/05/2025,13:31,INV,,4
306276,P:2639,05/05/2025,11:26,INV,,6
306277,P:2640,02/05/2025,08:24,INV,,4
306278,P:2640,11/05/2025,15:54,INV,,8
9306278,P:2640,11/05/2025,17:54,CR,,2
306279,P:2641,11/05/2025,14:40,INV,,15
306281,P:2644,13/05/2025,14:40,INV,,8
306284,P:2648,15/05/2025,14:52,INV,,9
306287,P:2648,02/05/2025,12:37,INV,,4
306288,P:2648,13/05/2025,11:34,INV,,11
306289,P:2651,16/05/2025,10:12,INV,,13
306290,P:2651,25/05/2025,17:25,INV,,6
306291,P:2651,27/05/2025,15:25,INV,,8
306294,P:2652,15/05/2025,11:40,INV,,4
306296,P:2657,15/05/2025,12:44,INV,,10
306299,P:2662,02/05/2025,13:50,INV,,5
306301,P:2665,18/05/2025,16:49,INV,,6
306302,P:2672,16/05/2025,11:21,INV,,3
306305,P:2675,25/05/2025,16:53,INV,,3
306307,P:2677,14/05/2025,15:02,INV,,11
306308,P:2677,10/05/2025,14:28,INV,,6
306310,P:2678,24/05/2025,14:41,INV,,7
306312,P:2683,27/05/2025,15:41,INV,,2
306314,P:2685,10/05/2025,15:18,INV,,11
306315,P:2685,17/05/2025,14:36,INV,,5
306316,P:2686,07/05/2025,14:21,INV,,2
306319,P:2690,28/05/2025,11:49,INV,,2
306320,P:2690,07/05/2025,14:02,INV,,9
306321,P:2694,18/05/2025,12:42,INV,,9
306322,P:2694,23/05/2025,09:09,INV,,4
306324,P:2698,14/05/2025,13:11,INV,,6
306325,P:2702,07/05/2025,09:54,INV,,7
306326,P:2705,03/05/2025,17:14,INV,,4
306327,P:2706,25/05/2025,10:37,INV,,4
306328,P:2706,20/05/2025,16:06,INV,,5
306329,P:2709,09/05/2025,08:46,INV,,10
306330,P:2709,24/05/2025,11:53,INV,,12
306333,P:2714,01/05/2025,15:03,INV,,3
306335,P:2714,19/05/2025,10:32,INV,,4
306340,P:2726,02/05/2025,12:52,INV,,3
306344,P:2732,18/05/2025,09:55,INV,,14
306347,P:2737,16/05/2025,20:35,INV,,9
306359,P:2757,11/05/2025,14:16,INV,,11
306363,P:2762,19/05/2025,16:33,INV,,7
306364,P:2763,03/05/2025,12:04,INV,,5
306366,P:2763,14/05/2025,09:36,INV,,5
306368,P:2765,13/05/2025,14:16,INV,,3
306369,P:2766,27/05/2025,11:37,INV,,8
306370,P:2767,06/05/2025,14:52,INV,,6
306372,P:2772,01/05/2025,08:59,INV,,7
306373,P:2774,05/05/2025,12:15,INV,,5
306378,P:2783,02/05/2025,15:57,INV,,9
306381,P:2790,14/05/2025,15:16,INV,,5
306382,P:2790,06/05/2025,09:16,INV,,9
306383,P:2795,23/05/2025,09:53,INV,,7
306384,P:2796,03/05/2025,14:02,INV,,7
306385,P:2801,18/05/2025,08:27,INV,,3
306386,P:2804,09/05/2025,12:58,INV,,8
306387,P:2807,24/05/2025,12:56,INV,,4
306390,P:2808,24/05/2025,09:58,INV,,4
306391,P:2808,16/05/2025,16:14,INV,,9
306393,P:2816,05/05/2025,13:49,INV,,10
306394,P:2816,21/05/2025,09:14,INV,,6
306396,P:2820,28/05/2025,17:40,INV,,15
306403,P:1006,02/06/2025,17:23,INV,,10
306404,P:1008,12/06/2025,12:31,INV,,10
306406,P:1012,10/06/2025,11:09,INV,,12
306407,P:1014,28/06/2025,11:24,INV,,4
306408,P:1014,05/06/2025,12:47,INV,,5
306410,P:1015,08/06/2025,13:34,INV,,7
306413,P:1017,09/06/2025,11:20,INV,,9
306414,P:1020,25/06/2025,11:49,INV,,3
306416,P:1026,28/06/2025,14:22,INV,,5
306419,P:1038,13/06/2025,13:30,INV,,6
306421,P:1039,11/06/2025,08:56,INV,,8
306422,P:1039,11/06/2025,10:15,INV,,6
306423,P:1039,07/06/2025,16:21,INV,,10
306428,P:1049,21/06/2025,08:44,INV,,7
306432,P:1052,03/06/2025,10:03,INV,,5
306433,P:1053,04/06/2025,11:32,INV,,2
306437,P:1065,03/06/2025,12:26,INV,,5
306440,P:1066,01/06/2025,14:07,INV,,5
306442,P:1076,16/06/2025,13:29,INV,,5
306443,P:1079,02/06/2025,08:46,INV,,4
306444,P:1079,20/06/2025,14:36,INV,,5
306447,P:1083,25/06/2025,11:11,INV,,7
306451,P:1090,07/06/2025,16:56,INV,,10
306452,P:1092,19/06/2025,14:48,INV,,6
306455,P:1100,26/06/2025,08:00,INV,,6
306456,P:1100,26/06/2025,14:42,INV,,5
306458,P:1103,03/06/2025,16:16,INV,,5
306461,P:1109,23/06/2025,09:52,INV,,3
9306461,P:1109,23/06/2025,13:52,CR,,2
306462,P:1110,06/06/2025,09:04,INV,,11
306466,P:1116,12/06/2025,10:40,INV,,9
306467,P:1118,24/06/2025,12:49,INV,,3
306468,P:1118,21/06/2025,13:54,INV,,5
306470,P:1120,23/06/2025,14:26,INV,,8
306473,P:1132,06/06/2025,12:19,INV,,5
306477,P:1146,17/06/2025,12:32,INV,,13
306478,P:1148,14/06/2025,08:06,INV,,7
306479,P:1148,13/06/2025,09:43,INV,,7
306487,P:1164,27/06/2025,13:47,INV,,6
306490,P:1167,27/06/2025,09:03,INV,,6
306491,P:1169,13/06/2025,13:47,INV,,6
306492,P:1169,10/06/2025,12:28,INV,,10
306494,P:1175,17/06/2025,12:05,INV,,4
306495,P:1176,08/06/2025,08:53,INV,,12
306496,P:1176,19/06/2025,11:37,INV,,2
306497,P:1177,07/06/2025,10:40,INV,,4
306500,P:1178,02/06/2025,14:59,INV,,12
306502,P:1183,17/06/2025,11:05,INV,,8
306503,P:1188,26/06/2025,12:53,INV,,6
306505,P:1188,23/06/2025,12:45,INV,,8
306506,P:1188,11/06/2025,14:55,INV,,5
306508,P:1195,16/06/2025,15:52,INV,,5
306509,P:1195,12/06/2025,12:48,INV,,12
306510,P:1196,08/06/2025,11:15,INV,,5
306516,P:1207,21/06/2025,11:09,INV,,6
306517,P:1207,10/06/2025,10:18,INV,,5
306518,P:1207,12/06/2025,12:18,INV,,7
306519,P:1211,02/06/2025,08:19,INV,,11
306521,P:1212,21/06/2025,09:27,INV,,11
306524,P:1216,06/06/2025,15:39,INV,,4
306526,P:1220,01/06/2025,12:45,INV,,8
306529,P:1227,07/06/2025,15:36,INV,,7
306530,P:1227,23/06/2025,11:28,INV,,7
306535,P:1230,11/06/2025,15:40,INV,,3
306539,P:1232,08/06/2025,16:29,INV,,6
306540,P:1232,17/06/2025,13:07,INV,,8
306541,P:1232,28/06/2025,14:18,INV,,5
306543,P:1234,11/06/2025,12:23,INV,,9
306548,P:1244,10/06/2025,09:54,INV,,10
306549,P:1246,28/06/2025,14:03,INV,,7
306550,P:1249,27/06/2025,10:09,INV,,5
306551,P:1249,20/06/2025,08:13,INV,,3
306554,P:1252,23/06/2025,15:20,INV,,7
306556,P:1253,28/06/2025,10:09,INV,,8
306558,P:1256,28/06/2025,08:23,INV,,8
306559,P:1257,14/06/2025,17:44,INV,,8
306560,P:1262,02/06/2025,11:37,INV,,5
306561,P:1262,04/06/2025,09:55,INV,,2
306563,P:1263,15/06/2025,08:47,INV,,11
306565,P:1265,15/06/2025,13:23,INV,,11
306566,P:1266,26/06/2025,09:17,INV,,6
306567,P:1266,18/06/2025,10:22,INV,,8
306568,P:1266,03/06/2025,08:25,INV,,6
306570,P:1270,24/06/2025,12:24,INV,,4
306571,P:1271,06/06/2025,10:59,INV,,6
306572,P:1271,12/06/2025,08:56,INV,,5
306577,P:1276,02/06/2025,12:24,INV,,5
306578,P:1277,25/06/2025,13:02,INV,,6
306579,P:1277,17/06/2025,12:30,INV,,7
306580,P:1284,10/06/2025,13:04,INV,,8
306583,P:1288,04/06/2025,11:08,INV,,4
306585,P:1289,26/06/2025,13:37,INV,,14
306586,P:1297,06/06/2025,13:58,INV,,7
306588,P:1298,02/06/2025,14:30,INV,,4
306589,P:1298,25/06/2025,11:10,INV,,5
306590,P:1298,07/06/2025,08:30,INV,,4
306591,P:1298,21/06/2025,18:55,INV,,4
306592,P:1303,21/06/2025,08:21,INV,,2
306593,P:1305,07/06/2025,12:37,INV,,5
306594,P:1305,02/06/2025,13:45,INV,,7
306596,P:1306,24/06/2025,08:33,INV,,9
306598,P:1308,25/06/2025,10:39,INV,,2
306601,P:1313,25/06/2025,10:13,INV,,11
306602,P:1313,22/06/2025,15:25,INV,,3
306603,P:1313,27/06/2025,08:16,INV,,5
306606,P:1315,20/06/2025,14:59,INV,,7
306609,P:1319,17/06/2025,11:55,INV,,13
306614,P:1324,09/06/2025,08:17,INV,,6
306615,P:1329,01/06/2025,15:19,INV,,7
306616,P:1329,02/06/2025,13:22,INV,,5
306617,P:1331,28/06/2025,14:21,INV,,8
306618,P:1332,09/06/2025,08:56,INV,,11
306619,P:1332,27/06/2025,13:05,INV,,9
306620,P:1333,05/06/2025,08:56,INV,,6
306621,P:1334,03/06/2025,15:50,INV,,6
306622,P:1334,22/06/2025,09:20,INV,,8
306625,P:1336,25/06/2025,12:57,INV,,12
306626,P:1337,22/06/2025,08:55,INV,,5
306627,P:1337,10/06/2025,08:21,INV,,9
306630,P:1346,23/06/2025,15:54,INV,,7
306631,P:1348,16/06/2025,12:07,INV,,5
9306631,P:1348,16/06/2025,17:07,CR,,2
306632,P:1348,24/06/2025,11:01,INV,,5
9306632,P:1348,24/06/2025,17:01,CR,,2
306635,P:1349,18/06/2025,09:34,INV,,9
306636,P:1349,24/06/2025,09:45,INV,,7
306638,P:1351,01/06/2025,11:06,INV,,2
306639,P:1354,16/06/2025,10:06,INV,,4
306640,P:1354,28/06/2025,12:45,INV,,3
306641,P:1355,02/06/2025,11:47,INV,,4
306642,P:1356,02/06/2025,13:41,INV,,12
306643,P:1356,13/06/2025,12:33,INV,,11
306645,P:1362,03/06/2025,08:12,INV,,9
306647,P:1365,03/06/2025,12:09,INV,,15
306648,P:1366,17/06/2025,14:44,INV,,5
306650,P:1371,28/06/2025,14:31,INV,,4
306654,P:1380,07/06/2025,11:45,INV,,3
306656,P:1383,21/06/2025,17:05,INV,,6
306657,P:1384,25/06/2025,08:20,INV,,9
306658,P:1384,18/06/2025,08:44,INV,,8
306659,P:1386,26/06/2025,08:27,INV,,9
306661,P:1388,17/06/2025,11:50,INV,,4
306662,P:1388,15/06/2025,16:13,INV,,11
306664,P:1394,23/06/2025,12:57,INV,,8
306666,P:1399,27/06/2025,15:13,INV,,4
306667,P:1399,03/06/2025,14:26,INV,,6
306669,P:1407,26/06/2025,08:57,INV,,7
306670,P:1407,13/06/2025,08:46,INV,,12
306671,P:1409,19/06/2025,14:06,INV,,5
306678,P:1414,10/06/2025,14:16,INV,,8
306682,P:1416,10/06/2025,09:31,INV,,4
306683,P:1418,06/06/2025,15:57,INV,,5
306684,P:1423,12/06/2025,12:13,INV,,13
306690,P:1426,12/06/2025,12:22,INV,,6
306691,P:1428,17/06/2025,08:39,INV,,6
306696,P:1433,23/06/2025,13:34,INV,,8
306697,P:1435,16/06/2025,15:26,INV,,9
306700,P:1436,22/06/2025,19:06,INV,,5
306702,P:1440,24/06/2025,18:12,INV,,8
306703,P:1440,26/06/2025,11:38,INV,,6
306705,P:1443,04/06/2025,13:58,INV,,7
306706,P:1444,16/06/2025,15:58,INV,,9
306709,P:1449,11/06/2025,11:21,INV,,6
306710,P:1451,01/06/2025,13:49,INV,,10
306713,P:1456,28/06/2025,11:40,INV,,5
9306713,P:1456,28/06/2025,13:40,CR,,2
306714,P:1456,10/06/2025,18:38,INV,,7
306715,P:1457,12/06/2025,11:29,INV,,10
306717,P:1457,04/06/2025,08:31,INV,,5
306718,P:1457,15/06/2025,15:41,INV,,9
306719,P:1458,20/06/2025,11:04,INV,,7
306721,P:1462,02/06/2025,09:14,INV,,13
306722,P:1463,16/06/2025,19:55,INV,,2
306723,P:1465,20/06/2025,12:12,INV,,3
306724,P:1466,22/06/2025,19:21,INV,,14
306725,P:1467,02/06/2025,10:53,INV,,7
306726,P:1467,03/06/2025,14:12,INV,,14
306729,P:1469,25/06/2025,15:19,INV,,5
306731,P:1472,08/06/2025,15:31,INV,,6
306733,P:1473,05/06/2025,16:53,INV,,10
306734,P:1475,28/06/2025,11:07,INV,,10
306740,P:1483,26/06/2025,08:07,INV,,5
306742,P:1486,05/06/2025,16:01,INV,,8
306743,P:1487,06/06/2025,13:36,INV,,8
306745,P:1490,17/06/2025,12:42,INV,,7
306746,P:1490,18/06/2025,12:37,INV,,6
306747,P:1492,12/06/2025,13:58,INV,,2
306749,P:1492,13/06/2025,12:21,INV,,13
306750,P:1496,16/06/2025,10:09,INV,,9
306755,P:1498,23/06/2025,12:52,INV,,3
306760,P:1510,05/06/2025,13:41,INV,,4
306761,P:1510,07/06/2025,16:49,INV,,6
306769,P:1520,26/06/2025,14:54,INV,,5
306770,P:1520,26/06/2025,12:40,INV,,7
306771,P:1520,23/06/2025,14:51,INV,,10
306773,P:1522,18/06/2025,15:57,INV,,6
306774,P:1522,08/06/2025,12:07,INV,,9
306775,P:1524,02/06/2025,17:08,INV,,4
306776,P:1524,02/06/2025,11:27,INV,,9
306777,P:1526,18/06/2025,08:23,INV,,7
306778,P:1527,20/06/2025,08:39,INV,,5
306781,P:1534,09/06/2025,13:19,INV,,7
306787,P:1540,06/06/2025,16:55,INV,,3
306789,P:1543,23/06/2025,13:00,INV,,4
306792,P:1546,27/06/2025,14:38,INV,,4
306795,P:1551,17/06/2025,17:37,INV,,3
306796,P:1552,25/06/2025,14:34,INV,,8
306797,P:1552,09/06/2025,12:24,INV,,2
306798,P:1552,03/06/2025,12:39,INV,,5
306800,P:1553,13/06/2025,10:17,INV,,5
306801,P:1554,07/06/2025,16:35,INV,,5
306802,P:1555,09/06/2025,12:15,INV,,3
306803,P:1555,02/06/2025,17:45,INV,,8
306806,P:1558,25/06/2025,12:34,INV,,8
306807,P:1558,12/06/2025,14:30,INV,,8
306808,P:1558,04/06/2025,08:45,INV,,4
306810,P:1564,28/06/2025,11:37,INV,,8
306811,P:1564,03/06/2025,09:06,INV,,3
306812,P:1565,11/06/2025,08:24,INV,,13
306813,P:1565,16/06/2025,15:36,INV,,4
306814,P:1565,21/06/2025,12:56,INV,,5
306815,P:1565,12/06/2025,13:47,INV,,4
306816,P:1569,21/06/2025,08:52,INV,,8
306824,P:1578,16/06/2025,12:30,INV,,9
306826,P:1579,14/06/2025,14:24,INV,,4
306827,P:1579,08/06/2025,17:08,INV,,4
306828,P:1580,17/06/2025,10:46,INV,,3
306829,P:1583,23/06/2025,08:46,INV,,6
306830,P:1583,06/06/2025,08:00,INV,,9
306832,P:1584,07/06/2025,12:13,INV,,3
306834,P:1585,27/06/2025,08:52,INV,,6
306837,P:1589,08/06/2025,08:13,INV,,7
306840,P:1593,08/06/2025,11:37,INV,,8
306841,P:1593,01/06/2025,11:04,INV,,4
306843,P:1601,05/06/2025,09:11,INV,,10
306845,P:1603,03/06/2025,08:45,INV,,2
306846,P:1604,07/06/2025,10:59,INV,,9
306849,P:1605,27/06/2025,13:54,INV,,5
306852,P:1613,05/06/2025,12:26,INV,,10
306854,P:1613,02/06/2025,11:36,INV,,6
9306854,P:1613,02/06/2025,12:36,CR,,2
306855,P:1614,11/06/2025,10:49,INV,,5
306858,P:1619,09/06/2025,09:37,INV,,7
306859,P:1619,16/06/2025,08:41,INV,,4
306860,P:1620,20/06/2025,12:42,INV,,8
306861,P:1620,11/06/2025,11:05,INV,,5
306865,P:1624,17/06/2025,11:00,INV,,11
306866,P:1625,16/06/2025,09:02,INV,,5
306867,P:1625,09/06/2025,10:49,INV,,4
306868,P:1631,01/06/2025,17:26,INV,,5
306870,P:1633,21/06/2025,12:31,INV,,10
306871,P:1633,26/06/2025,10:29,INV,,6
306873,P:1635,28/06/2025,10:26,INV,,11
306874,P:1636,09/06/2025,10:56,INV,,12
306875,P:1636,03/06/2025,09:27,INV,,4
306876,P:1636,21/06/2025,10:17,INV,,7
306880,P:1639,19/06/2025,12:01,INV,,8
306882,P:1639,20/06/2025,11:30,INV,,4
306883,P:1642,09/06/2025,10:16,INV,,10
306888,P:1649,02/06/2025,12:46,INV,,4
306889,P:1650,08/06/2025,10:56,INV,,4
306890,P:1655,20/06/2025,14:38,INV,,7
306893,P:1660,08/06/2025,16:34,INV,,4
306897,P:1664,21/06/2025,12:51,INV,,5
306898,P:1665,14/06/2025,08:24,INV,,2
306900,P:1670,12/06/2025,14:14,INV,,4
306901,P:1671,03/06/2025,11:43,INV,,3
306903,P:1678,14/06/2025,11:29,INV,,5
306905,P:1680,14/06/2025,12:37,INV,,5
306908,P:1688,23/06/2025,09:49,INV,,10
306909,P:1689,09/06/2025,13:30,INV,,7
306910,P:1695,14/06/2025,12:08,INV,,2
306912,P:1698,26/06/2025,14:59,INV,,5
306913,P:1699,24/06/2025,14:53,INV,,4
306918,P:1709,13/06/2025,15:30,INV,,5
306919,P:1709,08/06/2025,13:28,INV,,8
306921,P:1714,23/06/2025,14:39,INV,,6
306923,P:1720,27/06/2025,09:02,INV,,11
306924,P:1720,02/06/2025,14:57,INV,,5
306925,P:1720,22/06/2025,12:25,INV,,14
306926,P:1720,19/06/2025,10:04,INV,,10
306928,P:1720,11/06/2025,09:48,INV,,4
306930,P:1724,15/06/2025,18:10,INV,,7
306933,P:1733,24/06/2025,13:22,INV,,7
306934,P:1733,13/06/2025,17:37,INV,,4
306936,P:1736,23/06/2025,08:01,INV,,6
306937,P:1740,12/06/2025,13:28,INV,,4
306938,P:1744,23/06/2025,13:52,INV,,5
306939,P:1749,06/06/2025,12:35,INV,,6
306940,P:1750,08/06/2025,09:32,INV,,6
306942,P:1750,21/06/2025,08:55,INV,,11
306945,P:1755,15/06/2025,15:58,INV,,11
306946,P:1756,19/06/2025,10:37,INV,,3
306947,P:1757,01/06/2025,09:38,INV,,9
306948,P:1757,04/06/2025,12:02,INV,,8
306950,P:1759,26/06/2025,12:27,INV,,14
9306950,P:1759,26/06/2025,17:27,CR,,2
306952,P:1760,23/06/2025,14:33,INV,,4
306955,P:1765,26/06/2025,08:26,INV,,10
306956,P:1768,05/06/2025,15:27,INV,,7
306958,P:1770,15/06/2025,11:50,INV,,5
306959,P:1773,08/06/2025,12:52,INV,,12
306961,P:1776,12/06/2025,12:56,INV,,8
306963,P:1778,19/06/2025,12:03,INV,,10
306965,P:1780,26/06/2025,11:52,INV,,4
306966,P:1781,14/06/2025,10:46,INV,,13
306967,P:1784,17/06/2025,10:36,INV,,6
306970,P:1789,03/06/2025,16:44,INV,,5
306973,P:1793,11/06/2025,08:35,INV,,8
306974,P:1795,26/06/2025,13:51,INV,,3
306975,P:1795,03/06/2025,14:18,INV,,5
306981,P:1804,01/06/2025,11:36,INV,,4
306983,P:1805,16/06/2025,13:23,INV,,7
306984,P:1807,28/06/2025,11:11,INV,,4
306985,P:1807,04/06/2025,11:17,INV,,6
306987,P:1810,12/06/2025,14:50,INV,,3
306989,P:1812,28/06/2025,08:07,INV,,10
306990,P:1813,20/06/2025,14:46,INV,,4
306991,P:1815,03/06/2025,08:07,INV,,5
306992,P:1816,02/06/2025,10:26,INV,,3
306994,P:1817,13/06/2025,10:19,INV,,5
306995,P:1820,10/06/2025,09:07,INV,,10
306996,P:1821,10/06/2025,11:28,INV,,11
306997,P:1821,07/06/2025,10:51,INV,,7
306998,P:1824,13/06/2025,11:10,INV,,13
306999,P:1825,24/06/2025,08:41,INV,,6
307001,P:1829,18/06/2025,15:12,INV,,3
307005,P:1835,27/06/2025,16:51,INV,,8
307006,P:1835,09/06/2025,15:24,INV,,4
9307006,P:1835,09/06/2025,17:24,CR,,2
307008,P:1837,19/06/2025,10:39,INV,,9
307009,P:1842,18/06/2025,12:57,INV,,15
307010,P:1844,24/06/2025,14:59,INV,,6
307013,P:1846,01/06/2025,12:39,INV,,11
307015,P:1848,04/06/2025,09:53,INV,,9
307016,P:1848,18/06/2025,12:10,INV,,10
307021,P:1855,24/06/2025,10:30,INV,,3
307023,P:1857,22/06/2025,09:53,INV,,4
307024,P:1857,12/06/2025,09:47,INV,,14
307026,P:1857,10/06/2025,12:47,INV,,12
307028,P:1860,26/06/2025,17:08,INV,,5
307029,P:1860,01/06/2025,08:48,INV,,9
307030,P:1860,18/06/2025,17:29,INV,,7
307031,P:1865,04/06/2025,11:01,INV,,15
307033,P:1869,05/06/2025,14:46,INV,,11
307035,P:1872,04/06/2025,10:43,INV,,13
307036,P:1874,13/06/2025,12:40,INV,,6
307037,P:1876,18/06/2025,17:39,INV,,5
307039,P:1879,04/06/2025,20:36,INV,,7
307040,P:1885,03/06/2025,11:15,INV,,9
307042,P:1885,14/06/2025,11:31,INV,,12
307043,P:1888,13/06/2025,08:10,INV,,5
307046,P:1894,09/06/2025,09:46,INV,,10
307050,P:1896,05/06/2025,09:18,INV,,6
307056,P:1904,26/06/2025,12:35,INV,,7
307060,P:1906,01/06/2025,11:06,INV,,5
307061,P:1908,26/06/2025,13:54,INV,,4
307062,P:1909,13/06/2025,09:12,INV,,9
307064,P:1915,24/06/2025,17:34,INV,,10
307065,P:1915,09/06/2025,08:32,INV,,5
307069,P:1928,11/06/2025,11:09,INV,,8
307072,P:1931,20/06/2025,13:11,INV,,3
307073,P:1932,14/06/2025,11:10,INV,,2
307075,P:1942,14/06/2025,09:34,INV,,7
307076,P:1944,20/06/2025,09:36,INV,,7
307080,P:1947,15/06/2025,14:16,INV,,2
307081,P:1950,13/06/2025,17:39,INV,,3
307082,P:1950,21/06/2025,12:14,INV,,12
307085,P:1954,02/06/2025,13:05,INV,,8
307087,P:1960,05/06/2025,10:55,INV,,5
307090,P:1961,23/06/2025,11:59,INV,,5
307092,P:1962,01/06/2025,13:43,INV,,6
307093,P:1963,03/06/2025,08:42,INV,,8
307095,P:1968,19/06/2025,18:37,INV,,2
307101,P:1979,17/06/2025,10:32,INV,,14
307103,P:1982,20/06/2025,14:57,INV,,8
307104,P:1987,21/06/2025,10:59,INV,,5
307105,P:1987,22/06/2025,15:26,INV,,10
307106,P:1987,12/06/2025,08:48,INV,,3
307112,P:1991,20/06/2025,13:25,INV,,6
307114,P:1993,20/06/2025,14:03,INV,,10
307115,P:1994,08/06/2025,10:08,INV,,8
307118,P:1999,05/06/2025,12:38,INV,,4
307127,P:2017,27/06/2025,13:24,INV,,3
307131,P:2026,14/06/2025,15:14,INV,,6
307136,P:2039,11/06/2025,09:02,INV,,10
307139,P:2043,06/06/2025,16:08,INV,,8
307140,P:2044,20/06/2025,20:03,INV,,5
307143,P:2053,01/06/2025,11:57,INV,,7
307145,P:2053,17/06/2025,08:19,INV,,2
307146,P:2054,21/06/2025,11:00,INV,,6
307147,P:2054,18/06/2025,13:33,INV,,14
307151,P:2057,22/06/2025,11:39,INV,,3
307153,P:2062,18/06/2025,10:13,INV,,4
9307153,P:2062,18/06/2025,11:13,CR,,2
307154,P:2062,01/06/2025,13:47,INV,,7
307155,P:2062,12/06/2025,13:34,INV,,4
307156,P:2065,05/06/2025,13:07,INV,,4
307158,P:2069,11/06/2025,10:39,INV,,4
307160,P:2070,11/06/2025,10:11,INV,,2
307161,P:2073,12/06/2025,11:11,INV,,11
307162,P:2073,03/06/2025,15:53,INV,,6
307163,P:2073,27/06/2025,13:44,INV,,6
307164,P:2073,13/06/2025,14:28,INV,,4
307165,P:2076,09/06/2025,08:45,INV,,15
307166,P:2078,11/06/2025,13:08,INV,,4
307169,P:2083,09/06/2025,14:53,INV,,2
307170,P:2083,17/06/2025,18:16,INV,,5
307171,P:2084,28/06/2025,10:46,INV,,6
307174,P:2087,05/06/2025,12:49,INV,,3
307176,P:2088,22/06/2025,16:46,INV,,4
307180,P:2090,13/06/2025,09:43,INV,,8
307182,P:2092,05/06/2025,12:26,INV,,4
307183,P:2092,14/06/2025,11:20,INV,,4
307189,P:2101,02/06/2025,15:44,INV,,5
307193,P:2104,07/06/2025,12:24,INV,,9
307196,P:2110,23/06/2025,13:25,INV,,5
307197,P:2119,01/06/2025,15:08,INV,,7
307201,P:2125,19/06/2025,17:34,INV,,8
307202,P:2128,20/06/2025,15:20,INV,,5
307203,P:2130,28/06/2025,08:03,INV,,10
307205,P:2132,04/06/2025,11:52,INV,,4
307206,P:2134,23/06/2025,10:30,INV,,15
307209,P:2140,17/06/2025,12:39,INV,,8
307212,P:2147,21/06/2025,10:03,INV,,9
307213,P:2147,06/06/2025,11:31,INV,,5
307216,P:2150,24/06/2025,10:57,INV,,8
307217,P:2152,07/06/2025,08:34,INV,,10
307218,P:2154,11/06/2025,15:05,INV,,13
307220,P:2154,07/06/2025,14:07,INV,,2
307221,P:2156,26/06/2025,13:31,INV,,6
307222,P:2158,09/06/2025,17:20,INV,,7
307223,P:2160,10/06/2025,12:38,INV,,8
307224,P:2160,10/06/2025,11:13,INV,,5
307234,P:2187,17/06/2025,08:36,INV,,8
307237,P:2189,20/06/2025,14:13,INV,,4
307243,P:2200,26/06/2025,13:17,INV,,12
307244,P:2200,17/06/2025,12:44,INV,,6
307246,P:2202,14/06/2025,13:30,INV,,8
9307246,P:2202,14/06/2025,17:30,CR,,2
307247,P:2204,02/06/2025,13:55,INV,,7
307248,P:2205,07/06/2025,11:57,INV,,5
307249,P:2205,17/06/2025,15:03,INV,,8
307250,P:2205,23/06/2025,09:19,INV,,12
307252,P:2206,28/06/2025,13:59,INV,,9
307254,P:2207,06/06/2025,16:52,INV,,6
307255,P:2208,16/06/2025,13:18,INV,,8
307256,P:2214,28/06/2025,12:10,INV,,6
307257,P:2214,18/06/2025,13:01,INV,,8
307259,P:2219,08/06/2025,15:03,INV,,6
307260,P:2220,07/06/2025,08:26,INV,,6
307267,P:2229,21/06/2025,10:35,INV,,12
307270,P:2234,27/06/2025,09:46,INV,,3
9307270,P:2234,27/06/2025,16:46,CR,,2
307271,P:2237,02/06/2025,12:48,INV,,5
307274,P:2239,12/06/2025,08:25,INV,,5
307275,P:2240,06/06/2025,11:47,INV,,6
307276,P:2240,12/06/2025,13:28,INV,,3
307277,P:2242,19/06/2025,16:51,INV,,2
307278,P:2243,10/06/2025,14:50,INV,,5
307279,P:2245,21/06/2025,16:42,INV,,13
307280,P:2247,26/06/2025,10:13,INV,,8
307281,P:2247,21/06/2025,11:24,INV,,8
307285,P:2251,27/06/2025,08:45,INV,,2
307288,P:2252,15/06/2025,19:14,INV,,8
307289,P:2254,05/06/2025,12:39,INV,,5
307291,P:2258,19/06/2025,15:37,INV,,14
9307291,P:2258,19/06/2025,22:37,CR,,2
307292,P:2260,01/06/2025,10:49,INV,,4
307294,P:2262,20/06/2025,12:18,INV,,7
307295,P:2263,05/06/2025,09:43,INV,,5
307297,P:2268,02/06/2025,12:44,INV,,3
307299,P:2273,05/06/2025,15:58,INV,,4
307300,P:2273,09/06/2025,13:45,INV,,7
307301,P:2276,05/06/2025,10:01,INV,,5
307302,P:2279,08/06/2025,11:48,INV,,6
