doc_no,qty,unit_price,line_value,vat_flag
304695,1,7.46,5.72,
304695,3,84.47,201.61,
304695,7,263.28,1400.11,
304696,2,127.38,193.93,
304696,6,514.59,2223.50,
304696,4,104.83,314.12,
304696,3,263.04,588.63,
304696,3,283.82,634.82,
304696,6,48.06,194.79,
304696,3,329.18,719.12,
304696,2,193.73,291.42,
304696,2,76.62,114.87,
304696,2,294.53,435.00,
304696,6,33.20,157.93,
304698,3,23.93,55.32,
304698,1,12.94,10.66,
304698,4,34.45,102.60,
304699,3,13.14,30.65,
304699,3,59.60,134.89,
304699,4,32.08,107.39,
304699,5,105.31,385.92,
304699,5,114.34,418.11,
304699,5,128.57,486.80,
304699,6,123.16,564.87,
304704,1,118.71,97.79,
304704,4,532.44,1740.55,
304704,3,30.26,78.44,
304704,2,143.35,239.34,
304704,4,533.46,1916.89,
304704,4,8.26,26.95,
304704,3,16.38,41.70,
304704,4,12.43,41.31,
304704,4,13.66,45.05,
304704,2,13.59,23.90,
304706,5,309.65,1406.32,
304706,5,315.63,1383.01,
304706,3,12.93,33.79,
304706,2,17.15,31.88,
304708,3,19.10,45.70,
304708,3,12.39,32.14,
304708,5,158.38,612.99,
304708,7,78.97,423.96,
304708,6,259.92,1309.44,
304708,1,474.81,399.95,
304708,3,59.66,138.36,
304708,3,84.54,196.80,
304709,3,23.02,57.58,
304709,4,87.46,293.09,
304709,4,12.74,40.99,
304709,4,381.36,1226.46,
304709,6,25.25,120.54,
304710,3,17.51,49.53,
304710,7,13.40,87.87,
304712,3,43.47,104.85,
304712,4,250.32,764.35,
304712,3,165.97,389.01,
304714,9,208.90,1796.75,
304714,5,103.78,460.41,
304714,4,81.88,297.79,
304714,5,231.12,1048.67,
304714,1,19.66,18.02,
304715,2,148.35,224.65,
304715,2,470.22,689.94,
304715,4,124.96,366.40,
304715,2,243.60,339.71,
304715,5,295.16,1154.40,
304715,6,182.51,821.31,
304715,2,45.90,69.85,
304715,4,7.87,22.28,
304715,7,7.84,42.10,
304715,5,87.65,337.27,
304715,2,175.65,273.29,
304716,5,106.67,441.61,
304716,5,109.03,455.93,
304716,5,8.16,31.92,
304716,1,128.57,99.56,
304716,7,7.53,47.05,
304716,3,109.50,275.57,
304716,2,7.80,12.87,
304717,4,140.30,419.92,
304717,2,11.53,19.07,
304717,4,33.73,104.01,
304717,5,172.83,705.04,
304717,2,23.45,35.17,
304717,3,317.84,727.44,
304717,2,13.24,20.32,
304717,3,194.96,414.51,
304718,5,76.30,320.64,
304718,2,55.75,87.82,
304718,4,297.36,910.99,
304718,2,296.73,469.26,
304718,2,143.88,233.61,
304718,3,74.03,183.86,
304721,1,120.95,105.71,
304721,2,259.44,457.79,
304721,7,156.10,982.04,
304722,5,123.42,514.02,
304722,7,454.86,2670.34,
304722,3,392.70,923.69,
304722,4,26.33,84.56,
304722,4,484.50,1735.51,
304722,3,120.36,310.72,
304723,7,187.79,1095.94,
304723,5,109.98,475.63,
304723,3,141.06,370.34,
304725,3,75.28,193.86,
304725,5,234.48,934.63,
304725,5,71.67,291.85,
304725,5,31.45,127.17,
304725,2,109.86,169.03,
304725,4,35.18,113.56,
304725,3,287.60,716.74,
304725,6,126.14,584.36,
304725,3,116.47,268.53,
304725,1,543.15,440.72,
304725,4,12.40,39.77,
304725,6,12.40,64.77,
304727,4,129.62,421.32,
304727,2,45.77,70.52,
304727,4,19.67,58.33,
304727,1,124.84,94.37,
304727,3,209.51,508.97,
304727,4,137.41,477.71,
304727,4,83.13,265.49,
304727,3,248.40,637.03,
304727,6,18.47,86.80,
304727,3,58.38,144.50,
304727,4,75.99,237.51,
304727,5,472.77,1913.24,
304727,3,169.66,406.77,
304728,5,7.77,35.24,
304728,7,420.84,2660.35,
304731,4,323.19,1046.95,
304731,5,92.64,372.53,
304731,3,335.48,816.00,
304731,4,58.32,168.37,
304731,8,147.14,895.12,
304731,3,11.98,27.68,
304731,4,19.75,67.54,
304731,2,17.95,29.12,
304731,4,555.39,1642.22,
304732,6,173.01,902.73,
304732,4,71.98,247.62,
304732,4,448.56,1550.34,
304732,2,82.58,146.68,
304732,5,24.72,103.48,
304732,4,136.49,499.27,
304733,4,25.08,74.49,
304733,5,293.27,1013.21,
304733,1,511.02,387.77,
304733,6,186.76,822.62,
304733,3,142.03,338.07,
304733,4,58.44,173.69,
304733,2,43.70,65.26,
304733,4,16.25,51.46,
304733,6,412.86,1965.66,
304738,7,560.49,3157.63,
304738,4,47.25,164.93,
304738,5,21.84,83.68,
304738,2,221.04,363.32,
304738,4,41.45,147.21,
304738,5,216.24,888.59,
304738,2,99.17,170.80,
304740,6,188.60,842.59,
304740,3,7.49,16.76,
304740,9,59.90,410.64,
304740,3,22.30,53.73,
304741,2,8.78,14.00,
304741,3,191.66,444.96,
304741,6,388.50,1934.95,
304741,8,450.66,3082.52,
304741,5,214.43,940.24,
304746,4,124.37,383.28,
304746,3,123.82,283.13,
304746,3,331.70,772.64,
304747,4,131.47,436.36,
304747,5,125.93,492.56,
304748,5,77.17,277.66,
304748,3,203.77,440.83,
304748,3,32.11,74.32,
304748,6,23.26,107.06,
304753,3,143.64,352.00,
304753,3,17.96,44.04,
304753,8,520.71,3430.57,
304753,4,7.96,24.91,
304754,6,32.04,175.64,
304754,3,240.96,572.07,
304754,5,18.09,77.94,
304754,3,544.68,1375.56,
304754,2,138.62,239.21,
304754,4,25.80,84.60,
304754,3,144.10,339.32,
304754,5,483.48,2137.78,
304754,3,162.62,413.59,
304757,3,325.71,793.46,
304757,3,56.43,136.61,
304757,4,8.14,26.32,
304757,5,464.10,1765.02,
304757,6,506.43,2493.86,
304757,4,11.85,38.44,
304757,3,171.60,422.45,
304757,5,22.08,90.81,
304758,4,88.32,353.28,
304758,3,391.02,1074.09,
304758,3,7.39,20.34,
304758,4,113.99,423.66,
304758,4,96.77,346.95,
304758,5,46.89,199.95,
304758,6,164.77,858.17,
304761,3,12.93,31.82,
304761,7,48.42,273.26,
304761,6,84.39,390.43,
304761,3,26.23,59.81,
304761,5,459.51,1890.59,
304761,3,12.91,31.36,
304762,6,467.16,2447.81,
304762,3,33.13,87.97,
304762,2,293.27,565.51,
304762,8,60.27,439.29,
304762,5,160.66,701.86,
304762,6,405.72,2392.85,
304762,6,34.09,187.18,
304762,4,226.80,782.56,
304762,3,135.30,375.94,
304764,1,12.54,9.77,
304764,2,75.12,124.99,
304764,5,80.23,336.61,
304764,7,8.00,45.04,
304764,5,22.25,98.38,
304764,5,11.74,47.14,
304764,8,7.69,51.82,
304764,3,32.77,80.89,
304764,5,7.86,34.06,
304764,4,26.21,90.94,
304764,5,33.83,132.04,
304764,6,144.40,769.27,
304764,3,126.14,299.01,
304764,4,7.90,25.77,
304766,6,12.18,62.04,
304766,4,199.67,636.88,
304766,6,141.66,716.62,
304766,4,85.09,274.42,
304766,3,145.46,336.92,
304766,4,388.92,1294.83,
304766,2,304.61,514.71,
304766,4,126.85,421.76,
304766,1,22.80,18.27,
304766,8,30.26,194.19,
304766,4,65.76,225.26,
304766,5,45.05,175.48,
304766,6,23.90,116.18,
304766,3,320.36,862.93,
304766,4,7.59,24.71,
304767,3,142.69,351.86,
304767,4,44.51,153.17,
304767,4,30.29,99.62,
304767,2,191.47,295.01,
304767,4,141.77,489.68,
304768,4,74.89,254.62,
304768,6,537.03,2705.16,
304768,4,131.47,452.76,
304768,3,395.22,1003.36,
304768,6,173.54,811.91,
304768,5,218.88,900.71,
304768,6,48.92,252.06,
304768,8,237.60,1513.97,
304768,5,32.18,129.68,
304769,4,447.72,1561.70,
304769,3,12.38,34.70,
304769,2,87.94,149.24,
304770,4,207.67,707.19,
304770,3,133.98,318.33,
304770,3,189.83,464.34,
304770,4,13.20,49.06,
304770,3,117.53,305.75,
304770,4,210.54,785.77,
304770,5,57.52,253.53,
304770,2,8.03,13.90,
304771,4,188.19,624.49,
304771,3,143.64,365.37,
304771,3,117.88,313.14,
304771,3,157.17,381.90,
304771,5,21.70,98.98,
304772,4,33.26,107.81,
304772,6,18.29,97.91,
304772,5,314.06,1324.71,
304774,2,70.89,105.75,
304774,3,99.74,242.99,
304774,2,13.41,18.64,
304774,3,59.05,137.31,
304774,3,214.64,469.33,
304774,3,88.42,209.88,
304774,4,408.66,1188.55,
304774,3,83.68,186.43,
304774,7,136.62,759.39,
304776,8,383.46,2500.34,
304776,3,467.16,1182.19,
304777,4,41.49,135.99,
304777,2,166.67,269.02,
304777,4,241.20,783.38,
304777,3,30.92,68.85,
304777,4,92.16,278.48,
304778,6,47.25,216.61,
304778,3,11.68,27.78,
304778,3,33.10,83.67,
304778,6,56.97,265.09,
304778,5,149.26,556.50,
304778,4,41.49,134.42,
304778,4,8.29,28.49,
304778,2,7.89,13.66,
304778,5,199.26,822.39,
304779,11,225.50,2019.84,
304779,5,220.08,922.51,
304779,3,126.59,315.58,
304779,2,103.10,179.34,
304779,1,256.32,216.18,
304779,6,128.04,611.62,
304779,2,80.15,135.35,
304779,4,212.59,687.39,
304780,4,21.72,78.19,
304780,3,11.41,29.78,
304780,3,42.17,115.54,
304780,6,197.83,1061.52,
304780,4,144.55,519.53,
304781,5,104.35,471.91,
304781,5,11.78,49.31,
304781,5,149.26,625.05,
304781,7,243.12,1454.51,
304781,1,61.98,55.03,
304781,3,223.04,602.46,
304781,1,25.27,22.24,
304781,3,58.44,152.32,
304784,5,49.05,232.67,
304784,5,417.90,1800.79,
304784,4,117.53,420.81,
304784,5,49.46,225.61,
304784,5,58.01,256.82,
304784,4,231.84,803.97,
304786,3,13.73,31.97,
304786,6,557.94,2547.39,
304786,3,72.69,164.06,
304786,5,88.32,345.69,
304786,5,217.92,840.77,
304786,1,108.21,82.78,
304786,1,517.14,412.15,
304787,7,67.10,392.20,
304787,7,13.71,76.90,
304787,5,529.38,2125.00,
304787,6,520.71,2401.50,
304787,3,253.68,618.58,
304787,7,61.18,358.51,
304788,2,17.42,24.82,
304788,7,123.43,603.36,
304788,4,172.13,546.62,
304788,5,487.56,1861.49,
304788,6,321.30,1490.68,
304788,1,462.06,343.89,
304788,3,263.28,633.07,
304788,7,456.96,2548.23,
304790,3,299.57,836.64,
304790,5,481.44,2053.03,
304790,3,96.48,260.68,
304790,7,328.55,2070.96,
304790,5,297.05,1316.58,
304791,4,145.77,459.44,
304791,3,91.78,241.02,
304791,4,137.41,489.59,
304791,3,34.58,96.34,
304791,6,445.20,2147.59,
304791,1,96.77,87.89,
304793,3,45.45,110.16,
304793,5,137.28,584.35,
304793,4,129.23,430.86,
304793,4,169.84,528.49,
304793,4,123.31,404.72,
304793,3,540.60,1302.16,
304793,4,208.49,654.83,
304793,4,86.19,265.61,
304794,6,151.39,735.25,
304794,5,44.78,168.22,
304794,4,426.30,1345.34,
304794,7,7.36,40.53,
304796,7,17.78,112.14,
304796,3,123.95,337.86,
304796,5,144.28,643.38,
304796,4,30.03,95.03,
304796,2,169.66,315.99,
304796,5,190.65,796.89,
304796,6,33.17,174.45,
304798,5,442.68,1657.45,
304798,1,176.88,137.84,
304798,6,18.07,85.14,
304798,1,153.67,118.69,
304798,7,320.67,1590.84,
304798,4,142.96,465.98,
304798,4,25.32,79.41,
304800,4,30.46,91.42,
304800,3,8.80,20.16,
304800,2,11.75,18.11,
304800,5,188.40,712.50,
304800,4,59.35,168.99,
304800,3,109.39,241.63,
304800,2,17.66,25.47,
304800,7,314.06,1465.57,
304800,2,16.52,23.37,
304800,6,127.91,577.18,
304800,4,183.92,513.16,
304800,4,124.84,384.54,
304800,2,439.32,681.53,
304800,6,26.26,116.65,
304800,7,172.30,897.74,
304801,3,105.22,276.20,
304801,1,140.05,125.06,
304801,3,48.65,121.94,
304801,3,289.80,739.60,
304801,2,16.56,28.32,
304803,3,21.86,56.14,
304803,2,139.26,225.42,
304803,7,229.68,1335.87,
304803,4,124.87,431.05,
304803,4,18.31,59.84,
304803,7,215.05,1170.67,
304804,6,13.16,67.39,
304804,4,154.28,546.67,
304804,4,33.17,131.21,
304804,1,189.90,186.45,
304804,4,160.82,577.96,
304804,4,549.27,1969.13,
304805,3,476.34,1381.09,
304805,8,11.96,86.83,
304805,2,61.00,111.54,
304805,4,7.42,27.04,
304805,4,8.69,31.46,
304805,4,444.78,1617.07,
304805,5,19.01,82.83,
304805,5,543.66,2492.43,
304806,2,442.26,625.30,
304806,3,81.64,190.10,
304806,5,115.52,435.61,
304808,6,31.12,142.73,
304808,6,22.54,99.82,
304808,2,13.53,18.89,
304808,6,125.79,574.29,
304808,5,285.71,1146.14,
304808,3,211.77,481.08,
304808,4,24.19,74.88,
304808,8,48.47,293.03,
304808,4,13.00,41.45,
304808,6,81.33,384.09,
304808,5,425.46,1679.57,
304808,5,140.14,564.87,
304809,2,457.38,788.95,
304809,3,60.88,144.27,
304809,4,216.24,676.12,
304809,5,151.54,618.07,
304809,3,79.05,192.28,
304809,4,124.25,425.89,
304809,4,128.70,437.82,
304809,1,92.64,77.31,
304809,5,126.85,507.73,
304809,4,332.01,1144.59,
304815,5,129.21,546.82,
304815,5,412.86,1878.21,
304815,3,13.63,36.59,
304815,5,437.22,2004.58,
304815,3,339.26,848.07,
304818,2,34.52,52.31,
304818,3,64.54,152.80,
304818,6,139.00,712.16,
304818,3,33.66,75.93,
304818,5,99.94,400.95,
304818,4,8.67,26.20,
304820,7,458.22,2854.66,
304820,5,34.85,156.79,
304820,5,229.20,970.87,
304820,3,23.88,65.71,
304820,5,7.50,32.20,
304820,2,62.89,109.82,
304820,3,143.35,406.34,
304820,3,544.17,1387.49,
304820,4,25.37,89.34,
304820,2,553.35,943.02,
304820,5,520.71,2200.78,
304820,3,12.66,33.02,
304820,4,128.97,475.68,
304820,5,12.33,53.95,
304820,3,59.05,154.27,
304827,3,147.44,382.69,
304827,3,17.71,48.52,
304827,3,16.49,43.56,
304827,4,77.79,267.55,
304827,3,100.99,263.98,
304827,7,46.80,262.81,
304827,5,260.40,1099.45,
304828,2,30.26,53.22,
304828,8,82.74,588.31,
304828,1,105.50,98.28,
304828,6,318.47,1516.27,
304828,4,182.16,660.42,
304828,2,12.04,20.96,
304828,2,137.28,230.61,
304828,2,232.80,414.10,
304828,7,421.26,2680.80,
304828,5,84.31,369.56,
304828,5,482.46,2045.80,
304828,4,12.56,41.85,
304829,5,42.03,183.81,
304829,3,71.36,185.86,
304829,5,60.70,270.32,
304829,3,55.45,144.34,
304829,2,13.28,22.79,
304829,1,25.68,24.39,
304829,6,7.66,39.14,
304829,3,322.25,883.12,
304829,5,138.17,635.07,
304829,6,7.23,40.45,
304829,2,324.45,555.35,
304829,4,90.53,314.32,
304831,3,145.31,361.67,
304831,5,298.62,1325.59,
304831,7,22.06,131.58,
304831,4,59.54,206.03,
304831,3,137.81,343.93,
304834,3,385.98,1022.40,
304834,2,60.39,104.26,
304834,4,116.94,424.66,
304834,5,229.20,1023.93,
304834,6,19.17,102.12,
304834,4,125.55,446.95,
304834,5,108.09,465.95,
304834,4,42.08,148.62,
304834,2,243.60,443.98,
304836,2,141.82,255.48,
304836,3,388.50,1021.34,
304836,5,291.69,1297.77,
304836,4,259.44,895.48,
304838,4,90.72,288.18,
304838,6,180.58,878.52,
304838,7,309.33,1758.11,
304838,4,26.16,81.03,
304838,2,262.32,414.49,
304838,5,35.24,130.22,
304841,3,97.73,229.87,
304841,2,160.66,239.67,
304841,3,43.61,106.28,
304841,2,43.47,65.35,
304841,5,7.85,29.25,
304843,3,29.87,83.56,
304843,2,33.76,62.37,
304843,4,111.27,414.41,
304843,4,34.95,128.79,
304843,3,295.16,823.64,
304843,6,222.22,1241.55,
304843,6,521.22,2959.75,
304845,6,8.39,41.18,
304845,3,246.72,629.35,
304845,6,22.78,109.32,
304845,6,30.39,142.21,
304845,5,126.73,525.12,
304845,3,136.75,339.64,
304845,4,391.44,1293.96,
304845,8,44.28,271.26,
304845,4,61.85,187.23,
304845,2,206.44,333.09,
304845,2,57.52,87.13,
304845,1,254.40,203.22,
304845,2,129.33,217.30,
304845,7,7.31,43.45,
304845,2,25.20,42.39,
304850,2,61.43,110.51,
304850,2,11.43,18.70,
304850,3,8.27,21.86,
304850,4,188.85,656.90,
304850,1,343.98,284.84,
304850,3,295.79,722.83,
304850,6,84.94,451.64,
304850,1,81.01,68.53,
304851,2,30.62,47.17,
304851,5,49.50,187.77,
304851,8,11.40,68.10,
304851,6,81.09,339.61,
304851,3,25.99,57.85,
304851,4,81.01,231.75,
304851,8,165.38,1035.48,
304851,1,178.29,134.08,
304851,8,474.81,2773.20,
304851,4,29.90,90.94,
304852,3,12.54,31.14,
304852,2,108.09,172.63,
304852,2,42.89,69.14,
304852,4,41.94,133.77,
304852,5,23.71,85.77,
304852,4,284.76,927.80,
304852,2,202.13,318.74,
304852,2,330.12,552.84,
304859,6,48.38,250.07,
304859,5,453.60,2045.54,
304859,8,32.54,241.12,
304859,10,92.93,842.33,
304859,6,125.20,706.65,
304859,3,21.62,62.57,
304859,1,61.06,56.89,
304860,4,186.91,603.33,
304860,5,109.27,408.26,
304860,4,204.59,613.36,
304860,3,57.71,138.78,
304860,5,323.82,1317.23,
304860,4,76.38,235.84,
304860,2,36.07,56.43,
304860,7,187.58,1017.56,
304861,4,8.22,29.83,
304861,4,44.64,161.73,
304861,2,234.96,411.56,
304861,3,49.01,139.26,
304861,4,113.52,382.90,
304861,2,136.62,234.20,
304861,3,13.45,36.05,
304861,2,401.94,680.32,
304861,4,24.50,88.45,
304861,4,119.65,424.56,
304863,5,97.34,421.30,
304863,5,43.52,191.47,
304863,3,26.30,74.56,
304863,3,125.80,343.61,
304863,3,143.35,389.01,
304863,4,235.44,826.17,
304863,3,531.93,1447.74,
304863,3,66.98,173.48,
304863,3,57.65,143.10,
304863,7,22.08,141.05,
304864,6,328.55,1389.72,
304864,2,23.26,32.14,
304864,2,109.74,158.30,
304864,3,41.45,97.14,
304865,3,82.58,198.76,
304865,4,211.56,704.57,
304865,6,387.66,1886.76,
304865,3,22.68,54.82,
304866,3,159.30,334.69,
304866,5,239.04,850.86,
304867,4,497.25,1426.87,
304867,2,162.34,241.59,
304867,10,123.78,906.73,
304867,6,22.46,114.81,
304867,7,24.84,130.65,
304867,2,236.88,356.17,
304867,3,218.12,521.63,
304867,2,32.21,51.35,
304868,1,441.84,389.20,
304868,2,342.41,596.37,
304868,4,101.57,370.64,
304868,2,116.70,221.46,
304868,3,164.77,440.21,
304868,6,186.03,1056.68,
304870,3,168.96,413.14,
304870,3,79.76,215.26,
304870,8,33.33,230.79,
304870,3,192.37,520.73,
304871,8,76.62,538.03,
304871,4,177.94,626.26,
304871,2,122.10,218.45,
304871,3,104.45,280.87,
304871,6,7.38,44.28,
304871,4,13.45,48.76,
304871,5,144.28,637.27,
304871,5,422.52,1973.37,
304872,5,457.80,1917.73,
304872,3,146.38,415.05,
304872,7,218.12,1400.25,
304872,3,57.04,149.67,
304874,4,219.12,816.44,
304874,2,119.06,222.49,
304874,5,130.02,579.33,
304874,3,7.35,19.36,
304878,5,80.07,297.62,
304878,4,60.02,179.44,
304878,6,90.53,448.68,
304878,6,7.38,37.41,
304878,5,285.71,1082.34,
304878,6,391.02,1973.57,
304878,5,13.64,51.67,
304880,5,11.90,54.33,
304880,3,310.28,859.50,
304880,3,151.54,426.71,
304880,5,446.88,1826.86,
304880,2,121.70,205.99,
304880,4,145.62,505.26,
304880,5,498.27,2258.32,
304881,3,19.15,48.64,
304881,3,61.12,159.95,
304881,1,23.69,19.44,
304881,8,31.91,232.31,
304881,2,31.78,54.79,
304881,5,181.63,844.72,
304881,5,18.47,77.35,
304881,1,143.62,127.28,
304882,7,23.38,156.08,
304882,6,72.46,368.87,
304882,2,119.30,212.75,
304882,2,186.14,327.46,
304882,5,7.62,33.72,
304882,9,293.27,2474.44,
304884,3,47.97,128.84,
304884,4,193.25,700.75,
304884,1,117.06,98.06,
304884,3,35.11,105.01,
304884,4,514.08,1878.12,
304884,2,223.04,393.34,
304884,2,7.35,12.71,
304884,5,172.66,711.73,
304884,7,166.59,1056.23,
304886,3,418.74,1114.67,
304886,1,461.55,412.20,
304886,1,22.27,19.22,
304886,4,202.13,740.84,
304886,2,56.36,91.63,
304886,3,427.56,1110.94,
304886,2,16.72,30.88,
304886,2,530.91,877.39,
304886,6,61.00,321.15,
304888,3,219.97,573.78,
304888,7,100.22,641.03,
304888,4,8.30,30.08,
304891,6,43.11,195.34,
304891,3,448.14,934.85,
304891,5,30.82,124.89,
304891,7,235.44,1384.86,
304891,5,42.71,159.35,
304891,5,17.69,68.37,
304891,7,22.90,114.53,
304891,5,13.18,51.11,
304891,2,512.04,844.33,
304891,6,35.74,180.83,
304893,4,332.96,985.46,
304893,3,106.79,240.97,
304893,3,193.52,433.09,
304893,3,307.76,677.23,
304893,6,22.58,100.93,
304893,5,12.50,46.11,
304893,2,550.80,809.79,
304894,5,222.24,992.24,
304894,8,241.68,1695.70,
304894,4,287.91,990.79,
304894,3,246.48,673.95,
304894,4,67.04,248.37,
304894,4,16.36,57.83,
304894,7,184.91,1182.86,
304902,4,96.10,338.18,
304902,5,24.14,113.16,
304902,5,101.47,446.17,
304902,3,536.01,1518.58,
304902,6,57.16,316.23,
304902,3,414.96,1103.83,
304902,1,22.42,19.65,
304905,4,93.98,295.89,
304905,6,430.92,2058.77,
304905,2,96.67,142.28,
304905,1,218.88,178.32,
304907,5,107.73,405.73,
304907,8,80.62,515.83,
304907,3,165.68,393.47,
304907,4,30.82,86.25,
304907,4,58.50,183.30,
304908,3,41.27,99.65,
304908,6,342.41,1503.55,
304908,4,119.33,401.50,
304908,6,61.49,284.09,
304908,3,87.46,205.89,
304908,3,322.25,677.44,
304908,8,234.48,1496.85,
304908,2,161.92,267.97,
304908,4,13.56,41.17,
304909,6,127.68,703.99,
304909,2,124.74,215.36,
304909,2,8.70,16.55,
304909,3,73.87,216.58,
304909,7,403.62,2628.51,
304909,2,330.75,590.35,
304909,3,227.04,638.93,
304909,3,106.79,291.94,
304909,2,326.97,562.42,
304909,4,430.08,1595.17,
304911,2,80.38,138.44,
304911,4,58.13,188.89,
304911,6,550.29,2863.18,
304913,2,8.28,14.41,
304913,7,302.09,1791.68,
304913,3,221.61,552.18,
304913,6,537.54,2701.07,
304913,3,133.32,308.84,
304914,4,83.45,292.49,
304914,5,47.70,184.95,
304914,3,97.25,223.25,
304914,6,11.34,57.80,
304914,5,242.88,1018.66,
304914,1,190.24,164.02,
304914,3,120.38,291.85,
304915,4,170.37,533.99,
304915,5,133.32,495.73,
304915,7,33.30,182.69,
304915,3,239.04,502.17,
304915,2,17.75,25.06,
304915,4,12.80,38.70,
304915,3,92.64,211.37,
304916,3,61.67,164.27,
304916,2,191.88,351.33,
304916,4,12.25,41.06,
304916,3,382.62,981.86,
304917,4,315.63,1167.91,
304917,5,70.89,321.20,
304917,5,123.68,553.19,
304917,9,57.40,470.13,
304917,5,99.94,436.77,
304917,6,76.15,401.25,
304917,3,59.48,172.30,
304918,4,23.38,72.77,
304918,11,32.97,258.28,
304918,6,237.60,1086.30,
304920,6,17.14,86.53,
304920,4,503.88,1677.08,
304920,4,13.28,42.84,
304920,5,139.38,538.33,
304920,2,220.99,361.57,
304920,3,222.22,535.49,
304920,2,8.27,12.97,
304920,2,142.56,228.72,
304920,7,16.45,94.01,
304920,5,63.26,252.08,
304920,8,64.05,417.41,
304920,3,47.97,117.99,
304920,6,146.68,742.53,
304920,5,34.29,131.69,
304921,10,8.59,81.68,
304921,6,7.74,39.77,
304921,3,44.28,123.53,
304921,2,60.94,105.18,
304921,6,40.82,224.46,
304921,3,24.94,70.27,
304921,6,101.86,555.64,
304928,4,19.44,72.58,
304928,4,22.20,81.74,
304928,4,242.88,822.39,
304928,3,16.31,42.89,
304929,5,59.96,216.78,
304929,6,34.75,159.15,
304929,1,245.76,187.82,
304929,3,207.67,491.29,
304929,6,58.56,244.88,
304929,4,195.16,545.75,
304930,4,8.68,28.81,
304930,2,8.31,14.54,
304930,5,415.38,1773.50,
304930,3,13.23,34.61,
304930,5,223.92,1013.82,
304930,6,113.16,580.95,
304930,4,233.76,830.88,
304930,5,121.57,506.49,
304930,6,80.46,437.66,
304930,5,22.51,95.55,
304931,4,87.36,288.61,
304931,5,330.12,1433.40,
304931,5,419.58,1861.46,
304931,3,47.88,117.94,
304931,4,448.14,1500.69,
304931,8,58.44,438.94,
304931,5,17.69,77.99,
304932,6,157.17,872.37,
304932,2,289.17,514.04,
304932,2,107.97,182.25,
304934,1,305.24,268.78,
304934,1,11.44,9.91,
304934,4,426.72,1547.14,
304934,4,23.62,87.90,
304935,5,55.33,240.89,
304935,8,136.62,949.93,
304935,7,474.30,2793.50,
304935,2,62.46,106.67,
304935,3,456.96,1196.98,
304935,3,200.49,540.20,
304935,6,495.21,2567.63,
304935,5,192.50,835.67,
304935,8,41.22,293.20,
304935,4,43.61,155.41,
304936,2,121.70,199.38,
304936,3,399.00,1038.07,
304936,3,16.81,47.15,
304936,8,25.87,178.85,
304936,7,461.16,2713.46,
304936,4,8.46,29.24,
304937,3,429.66,1047.83,
304937,4,346.50,1030.44,
304937,4,13.54,42.90,
304938,2,7.98,12.57,
304938,7,124.14,682.46,
304938,7,335.16,1795.92,
304939,2,85.33,139.65,
304939,6,202.13,920.94,
304939,8,22.78,138.04,
304939,4,173.71,562.36,
304939,4,18.31,62.46,
304939,5,163.70,697.02,
304939,5,498.78,2220.64,
304939,9,88.99,632.46,
304939,7,112.45,678.13,
304939,5,189.63,755.76,
304939,5,381.36,1579.21,
304939,4,131.34,411.03,
304939,3,410.34,997.07,
304940,3,47.93,123.93,
304940,4,17.64,64.50,
304940,3,454.02,1109.89,
304940,1,211.77,166.43,
304940,4,100.42,324.60,
304940,6,25.99,124.65,
304940,2,214.64,375.46,
304941,3,97.25,220.44,
304941,4,206.23,666.71,
304941,3,197.01,489.42,
304941,3,55.82,136.80,
304941,3,141.24,360.72,
304941,11,26.28,246.90,
304941,5,58.13,232.65,
304943,6,143.48,642.45,
304943,4,132.92,436.20,
304943,2,48.83,76.12,
304943,3,137.28,317.83,
304943,1,210.74,155.97,
304943,1,137.81,110.20,
304943,4,139.69,435.78,
304944,4,286.65,860.38,
304944,4,13.36,41.14,
304944,6,95.90,463.40,
304944,2,142.16,244.04,
304945,5,7.75,29.88,
304945,7,251.52,1334.01,
304945,3,19.48,48.11,
304945,2,168.61,260.15,
304945,10,111.51,842.38,
304945,6,293.90,1257.98,
304945,3,208.49,471.68,
