invoice_id,customer_id,placed_at_utc,delivery_slot,grand_total,paid_total,declared_items,campaign_ref,order_status
314157,1279,2025-11-17T06:13:04Z,,5332.53,5332.53,7,,shipped
314161,1279,2025-11-07T17:20:27Z,,2385.48,2385.48,6,NONE,paid
314165,1286,2025-11-09T18:26:14Z,,4148.77,4148.77,7,RAMADAN-BUNDLE,paid
314166,1286,2025-11-28T08:21:07Z,,3926.05,,5,WINTER-FLYER,paid
314169,1292,2025-11-28T11:03:38Z,,2940.18,,4,WINTER-FLYER,paid
314172,1297,2025-11-26T10:20:19Z,,7508.52,7508.52,11,NONE,pending_hold
314177,1299,2025-11-26T11:34:36Z,,2505.35,2505.35,12,LUX-R6,shipped
314182,1300,2025-11-16T08:29:19Z,,3278.65,3278.65,3,NONE,paid
314188,1305,2025/11/17 17:25,,9325.86,9325.86,7,NONE,paid
314189,1307,2025-11-27T09:37:01Z,,2951.2,,6,NONE,shipped
314193,1310,2025-11-20T11:05:28Z,,1635.47,,2,NONE,shipped
314198,1313,2025-11-15T11:57:37Z,,2502.04,2502.04,6,NONE,paid
314199,1313,2025-11-05T11:02:41Z,,2455.16,2455.16,4,WINTER-FLYER,pending_hold
314208,1316,2025-11-16T08:57:54Z,,3879.29,,11,LUX-R6,pending_hold
314209,1317,2025-11-28T11:09:21Z,,4565.32,,7,WINTER-FLYER,shipped
314218,1324,2025/11/10 08:48,,4394.76,4394.76,11,LUX-R6,paid
314223,1330,2025-11-24T16:56:07Z,,3479.69,,8,NONE,shipped
314226,1334,2025-11-22T06:17:50Z,,5340.12,,6,,paid
314230,1338,2025-11-12T14:36:17Z,,4261.5,,9,NONE,paid
314231,1339,2025-11-24T10:04:21Z,,3196.03,3196.03,5,NONE,paid
314237,1345,2025-11-15T06:28:43Z,,5983.39,5983.39,10,NONE,paid
314238,1345,2025-11-09T14:39:36Z,,3421.66,3421.66,10,WINTER-FLYER,canceled
314245,1348,2025-11-10T11:25:50Z,,4643.44,4643.44,5,WINTER-FLYER,paid
314247,1351,2025-11-19T15:08:20Z,,1693.16,,3,LUX-R6,pending_hold
314248,1353,2025-11-08T08:32:49Z,,5472.62,,10,RAMADAN-BUNDLE,canceled
314255,1362,2025/11/17 10:13,,938.65,938.65,2,RAMADAN-BUNDLE,canceled
314257,1362,2025-11-11T08:01:06Z,,1462.05,,4,NONE,canceled
314258,1362,2025-11-17T06:56:02Z,,6264.0,,13,NONE,paid
314260,1367,2025-11-15T08:29:02Z,,2494.2,2494.20,5,LUX-R6,pending_hold
314268,1375,2025-11-10T06:21:25Z,,4967.29,4967.29,8,RAMADAN-BUNDLE,paid
314269,1375,2025-11-10T06:31:00Z,,5498.45,,6,NONE,paid
314273,1377,2025-11-06T11:03:28Z,,3201.12,3201.12,4,NONE,paid
314281,1383,2025-11-12T15:43:04Z,,2807.47,2807.47,5,LUX-R6,paid
314288,1388,2025-11-07T12:49:31Z,,3247.92,3247.92,9,NONE,paid
314289,1388,2025-11-07T06:14:36Z,,6876.52,,6,NONE,shipped
314295,1394,2025-11-05T13:47:18Z,,6957.19,,9,WINTER-FLYER,paid
314299,1397,2025-11-19T06:00:45Z,,2161.53,,5,,pending_hold
314300,1397,2025-11-28T06:41:24Z,,1841.94,,4,LUX-R6,pending_hold
314301,1401,2025-11-23T08:52:18Z,,961.88,,5,NONE,paid
314310,1414,2025-11-03T07:01:12Z,,3733.19,,8,WINTER-FLYER,paid
314312,1417,2025-11-15T14:02:34Z,,5485.04,,7,LUX-R6,canceled
314314,1419,2025-11-26T09:25:37Z,,2987.19,,3,RAMADAN-BUNDLE,paid
314320,1422,2025-11-18T17:47:11Z,,4581.6,4581.60,3,NONE,canceled
314326,1428,2025-11-24T11:25:11Z,,360.24,,3,RAMADAN-BUNDLE,pending_hold
314329,1431,2025/11/28 08:15,,1339.58,,6,NONE,pending_hold
314335,1437,2025-11-06T06:19:19Z,,8789.86,,10,NONE,canceled
314337,1439,2025/11/26 08:53,,5917.3,,6,NONE,paid
314340,1440,2025-11-06T13:44:09Z,,2007.38,,10,,paid
314342,1443,2025-11-03T10:19:06Z,,1646.01,,6,LUX-R6,paid
314349,1456,2025-11-28T11:29:25Z,,3686.25,,8,LUX-R6,canceled
314352,1459,2025-11-08T10:16:23Z,,4836.37,,7,NONE,pending_hold
314354,1460,2025-11-14T13:19:17Z,,1721.12,1721.12,8,LUX-R6,pending_hold
314357,1463,2025-11-08T09:36:35Z,,5398.3,,9,LUX-R6,paid
314358,1465,2025-11-09T06:28:15Z,,7838.79,,13,NONE,pending_hold
314360,1466,2025-11-13T12:54:01Z,,7801.9,,11,NONE,pending_hold
314361,1467,2025-11-10T06:49:49Z,,2333.94,2333.94,5,NONE,shipped
314366,1473,2025-11-23T10:25:14Z,,2526.44,2526.44,4,LUX-R6,paid
314368,1476,2025-11-18T17:49:39Z,,5961.73,,10,NONE,pending_hold
314369,1476,2025-11-05T07:00:12Z,,5082.52,,9,LUX-R6,pending_hold
314373,1478,2025-11-23T07:25:55Z,,7402.65,7402.65,13,RAMADAN-BUNDLE,shipped
314374,1484,2025/11/11 11:43,,4319.02,,9,LUX-R6,pending_hold
314381,1496,2025-11-16T11:46:34Z,,3366.61,,8,NONE,canceled
314382,1497,2025-11-06T09:52:53Z,,3194.23,3194.23,4,NONE,canceled
314383,1498,2025-11-09T10:37:34Z,,5902.93,,8,LUX-R6,paid
314393,1504,2025-11-20T10:08:22Z,,3880.13,3880.13,7,LUX-R6,paid
314399,1511,2025-11-18T06:53:58Z,,4555.09,4555.09,11,RAMADAN-BUNDLE,paid
314400,1514,2025-11-22T06:15:12Z,,7194.94,,12,RAMADAN-BUNDLE,canceled
314402,1515,2025-11-13T11:24:08Z,,490.89,,3,,canceled
314405,1516,2025-11-02T07:07:26Z,,913.57,913.57,4,WINTER-FLYER,paid
314406,1516,2025-11-16T11:33:08Z,,1807.04,,8,NONE,paid
314410,1520,2025-11-23T12:34:31Z,,2019.45,,6,NONE,paid
314411,1522,2025-11-09T09:58:29Z,,5828.65,,10,NONE,shipped
314420,1537,2025-11-13T18:51:26Z,,5120.36,,7,WINTER-FLYER,paid
314422,1538,2025-11-03T10:00:56Z,,3291.11,3291.11,4,LUX-R6,paid
314424,1539,2025-11-28T07:05:43Z,,1911.0,1911.00,5,NONE,shipped
314435,1548,2025-11-20T08:07:28Z,,2513.63,2513.63,8,NONE,shipped
314436,1550,2025-11-12T06:03:58Z,,5459.3,,5,NONE,pending_hold
314443,1566,2025/11/06 16:18,,1389.65,,4,LUX-R6,canceled
314444,1566,2025-11-13T08:24:03Z,,2873.24,2873.24,4,LUX-R6,canceled
314453,1573,2025-11-23T06:14:50Z,,1576.49,,4,,shipped
314456,1577,2025-11-20T06:16:13Z,,2252.3,2252.30,6,NONE,shipped
314460,1584,2025-11-26T06:12:28Z,,3287.49,,7,RAMADAN-BUNDLE,canceled
314463,1585,2025-11-27T12:03:25Z,,4302.0,4302.00,9,WINTER-FLYER,paid
314465,1588,2025-11-16T09:09:02Z,,5029.76,,8,,pending_hold
314466,1588,2025-11-01T07:00:03Z,,1245.05,1245.05,6,RAMADAN-BUNDLE,pending_hold
314468,1589,2025-11-10T10:54:49Z,,5228.97,5228.97,8,NONE,paid
314475,1595,2025-11-28T07:25:38Z,,6001.82,6001.82,7,WINTER-FLYER,canceled
314479,1599,2025-11-07T11:32:06Z,,2691.9,2691.90,7,WINTER-FLYER,shipped
314482,1603,2025-11-02T10:05:01Z,,2194.96,,5,NONE,paid
314483,1604,2025-11-19T08:05:33Z,,4846.92,,7,,paid
314493,1614,2025-11-23T09:53:54Z,,2599.28,,6,NONE,paid
314501,1625,2025-11-01T12:52:10Z,,3915.22,3915.22,6,NONE,pending_hold
314503,1627,2025-11-14T11:23:37Z,,5163.16,,10,NONE,paid
314508,1635,2025-11-27T10:14:27Z,,5650.3,5650.30,15,,paid
314509,1635,2025-11-20T09:39:08Z,,6386.7,,10,WINTER-FLYER,paid
314522,1649,2025-11-15T14:43:09Z,,7521.06,,15,RAMADAN-BUNDLE,paid
314527,1655,2025-11-09T10:40:01Z,,1763.1,1763.10,6,NONE,paid
314530,1659,2025-11-18T06:43:28Z,,2401.84,2401.84,6,WINTER-FLYER,pending_hold
314531,1661,2025-11-04T14:42:25Z,,4382.06,4382.06,8,LUX-R6,canceled
314532,1661,2025-11-09T11:53:17Z,,1956.1,,5,,canceled
314533,1661,2025-11-22T08:55:52Z,,1651.78,1651.78,4,NONE,pending_hold
314534,1662,2025-11-07T08:59:49Z,,2410.51,2410.51,5,NONE,pending_hold
314539,1664,2025-11-28T08:01:40Z,,3414.91,3414.91,8,,shipped
314540,1666,2025-11-20T10:43:16Z,,1618.74,,2,,paid
314544,1670,2025-11-04T07:01:26Z,,2508.88,,6,NONE,shipped
314547,1675,2025-11-09T06:59:00Z,,1294.92,1294.92,2,,pending_hold
314550,1683,2025-11-06T10:25:09Z,,2767.26,,5,NONE,shipped
314552,1683,2025-11-10T06:32:09Z,,4743.55,,9,WINTER-FLYER,canceled
314554,1684,2025-11-02T13:31:07Z,,2777.13,2777.13,6,RAMADAN-BUNDLE,paid
314555,1685,2025-11-06T06:40:13Z,,2299.86,,4,RAMADAN-BUNDLE,paid
314558,1687,2025-11-20T08:04:22Z,,3790.8,3790.80,7,RAMADAN-BUNDLE,shipped
314559,1689,2025-11-18T15:53:18Z,,5395.98,,10,,paid
314561,1691,2025-11-26T11:33:35Z,,4198.17,4198.17,8,RAMADAN-BUNDLE,canceled
314562,1696,2025/11/25 15:36,,3579.38,,11,NONE,shipped
314567,1699,2025-11-10T06:35:47Z,,4179.65,,8,RAMADAN-BUNDLE,paid
314573,1709,2025-11-18T12:54:15Z,,3298.38,,4,RAMADAN-BUNDLE,paid
314577,1716,2025-11-25T10:46:07Z,,2311.01,,5,WINTER-FLYER,canceled
314578,1717,2025-11-25T11:23:34Z,,1248.89,,4,,shipped
314580,1720,2025-11-20T06:27:06Z,,2572.09,2572.09,10,NONE,shipped
314599,1746,2025-11-06T08:18:35Z,,3538.98,,5,NONE,shipped
314605,1750,2025-11-09T10:13:17Z,,2710.9,2710.90,7,RAMADAN-BUNDLE,paid
314607,1752,2025-11-26T07:39:28Z,,772.36,,3,NONE,canceled
314609,1756,2025-11-06T08:04:51Z,,5829.94,5829.94,8,WINTER-FLYER,canceled
314612,1763,2025-11-23T09:26:00Z,,3224.75,,4,NONE,paid
314618,1766,2025-11-21T07:22:10Z,,2088.59,,6,RAMADAN-BUNDLE,paid
314619,1767,2025-11-19T07:47:23Z,,5226.52,,7,,paid
314622,1774,2025-11-18T08:39:10Z,,1162.26,,4,LUX-R6,paid
314626,1780,2025-11-19T06:31:28Z,,9918.5,,15,RAMADAN-BUNDLE,paid
314630,1782,2025-11-24T14:17:43Z,,1424.82,1424.82,4,LUX-R6,pending_hold
314635,1787,2025-11-07T11:51:09Z,,3120.66,3120.66,8,WINTER-FLYER,pending_hold
314642,1798,2025-11-17T11:29:34Z,,3943.61,,5,WINTER-FLYER,paid
314647,1800,2025-11-17T12:59:32Z,,4095.55,4095.55,11,LUX-R6,canceled
314650,1803,2025-11-16T07:03:43Z,,2182.96,,7,RAMADAN-BUNDLE,canceled
314651,1805,2025-11-23T09:55:15Z,,1126.28,1126.28,5,,paid
314652,1805,2025/11/07 12:26,,3390.21,3390.21,6,NONE,canceled
314656,1812,2025-11-23T10:29:33Z,,1203.67,,2,NONE,shipped
314660,1817,2025-11-04T13:54:15Z,,8679.57,,9,NONE,canceled
314665,1823,2025-11-23T13:28:30Z,,1807.81,,9,RAMADAN-BUNDLE,shipped
314678,1839,2025-11-22T10:10:16Z,,3172.32,,8,NONE,paid
314680,1839,2025-11-14T12:14:57Z,,1630.39,,5,,paid
314683,1842,2025-11-12T06:39:39Z,,3556.87,3556.87,7,RAMADAN-BUNDLE,paid
314686,1847,2025-11-27T08:16:19Z,,6290.64,6290.64,9,,canceled
314697,1857,2025-11-22T10:15:39Z,,6743.53,6743.53,8,NONE,paid
314704,1862,2025-11-04T08:47:22Z,,2256.18,,6,WINTER-FLYER,pending_hold
314705,1863,2025-11-20T07:32:57Z,,685.9,,2,RAMADAN-BUNDLE,canceled
314707,1863,2025-11-24T14:53:34Z,,3736.14,,9,RAMADAN-BUNDLE,shipped
314708,1865,2025/11/07 08:01,,2715.35,2715.35,7,NONE,paid
314709,1865,2025-11-02T08:56:37Z,,1514.44,,4,LUX-R6,canceled
314715,1872,2025-11-05T14:27:03Z,,2529.93,,6,NONE,paid
314720,1878,2025-11-10T07:19:27Z,,2997.26,2997.26,8,WINTER-FLYER,pending_hold
314721,1879,2025-11-03T06:31:06Z,,3057.26,3057.26,3,NONE,paid
314722,1879,2025-11-27T11:44:28Z,,2286.41,,9,,paid
314723,1881,2025/11/19 12:18,,8333.58,,10,RAMADAN-BUNDLE,shipped
314728,1884,2025-11-04T09:07:46Z,,3391.76,,8,,canceled
314730,1886,2025/11/18 11:06,,13547.06,,15,LUX-R6,shipped
314736,1892,2025-11-01T14:57:39Z,,7280.73,7280.73,10,WINTER-FLYER,pending_hold
314740,1902,2025-11-13T13:04:49Z,,2772.05,2772.05,6,NONE,pending_hold
314746,1908,2025-11-19T07:34:58Z,,2897.6,2897.60,6,NONE,paid
314748,1909,2025-11-20T12:40:31Z,,5412.91,5412.91,10,LUX-R6,paid
314749,1910,2025-11-01T17:05:48Z,,6393.01,,10,,pending_hold
314753,1914,2025-11-19T07:27:46Z,,3526.27,3526.27,5,WINTER-FLYER,canceled
314754,1915,2025-11-12T12:05:37Z,,3628.13,,7,RAMADAN-BUNDLE,paid
314757,1917,2025-11-20T10:06:50Z,,1491.48,1491.48,7,NONE,shipped
314759,1923,2025-11-19T10:55:33Z,,12314.42,,15,,shipped
314761,1925,2025-11-20T13:47:05Z,,1321.03,1321.03,6,LUX-R6,shipped
314762,1925,2025-11-10T14:18:09Z,,2404.2,2404.20,5,NONE,canceled
314764,1926,2025/11/18 16:01,,2035.65,2035.65,6,RAMADAN-BUNDLE,canceled
314766,1926,2025-11-09T16:39:16Z,,7331.84,,7,,canceled
314771,1929,2025-11-04T11:26:56Z,,7798.97,7798.97,8,LUX-R6,paid
314781,1939,2025-11-09T11:11:49Z,,1407.37,,6,LUX-R6,canceled
314785,1946,2025-11-28T10:27:33Z,,2807.33,2807.33,7,RAMADAN-BUNDLE,paid
314787,1949,2025-11-14T08:42:42Z,,2819.5,2819.50,7,RAMADAN-BUNDLE,canceled
314791,1954,2025-11-10T07:37:43Z,,4109.76,4109.76,9,,paid
314792,1955,2025-11-14T12:50:06Z,,4734.95,,8,NONE,paid
314794,1957,2025-11-14T11:22:16Z,,3607.66,,4,WINTER-FLYER,paid
314797,1958,2025-11-17T09:19:12Z,,1540.26,1540.26,4,WINTER-FLYER,paid
314798,1959,2025/11/15 13:15,,3295.99,3295.99,9,WINTER-FLYER,shipped
314799,1960,2025-11-09T14:24:43Z,,5253.01,,15,NONE,paid
314805,1962,2025-11-08T10:55:57Z,,5523.98,5523.98,10,NONE,canceled
314810,1969,2025-11-12T06:58:02Z,,1341.29,,4,WINTER-FLYER,pending_hold
314811,1972,2025-11-24T06:58:04Z,,9492.93,,10,WINTER-FLYER,pending_hold
314812,1972,2025-11-27T06:31:51Z,,1071.31,,3,WINTER-FLYER,paid
314818,1978,2025-11-10T08:40:45Z,,7254.88,7254.88,11,NONE,paid
314820,1978,2025-11-20T11:13:51Z,,8442.54,8442.54,11,,paid
314821,1981,2025-11-02T09:39:13Z,,2931.81,2931.81,5,LUX-R6,paid
314823,1981,2025-11-03T06:41:47Z,,4598.22,,7,LUX-R6,shipped
314825,1982,2025-11-09T11:24:23Z,,6497.86,6497.86,13,NONE,shipped
314826,1986,2025-11-12T15:15:10Z,,1617.34,,5,NONE,shipped
314828,1988,2025-11-14T08:57:24Z,,2133.45,2133.45,7,WINTER-FLYER,shipped
314829,1989,2025-11-10T12:56:46Z,,4201.38,4201.38,9,,paid
314830,1990,2025-11-20T06:54:12Z,,3995.93,3995.93,9,,paid
314832,1991,2025-11-07T12:27:49Z,,3495.0,,2,NONE,shipped
314835,1993,2025-11-08T07:31:24Z,,2362.18,2362.18,3,WINTER-FLYER,shipped
314838,1994,2025-11-05T08:50:41Z,,3767.26,3767.26,8,,pending_hold
314839,1994,2025/11/08 14:20,,1045.51,,5,WINTER-FLYER,canceled
314840,1995,2025-11-19T10:47:02Z,,2177.02,2177.02,9,WINTER-FLYER,paid
314846,1999,2025-11-20T06:36:51Z,,1894.81,,3,WINTER-FLYER,paid
314847,2000,2025-11-23T09:57:05Z,,2620.51,2620.51,6,NONE,paid
314851,2013,2025-11-27T08:53:17Z,,1142.82,,3,WINTER-FLYER,shipped
314852,2013,2025-11-18T06:32:30Z,,4527.87,,7,WINTER-FLYER,paid
314858,2026,2025-11-03T11:16:02Z,,4051.26,4051.26,6,NONE,canceled
314861,2029,2025-11-12T06:01:11Z,,1402.86,1402.86,5,LUX-R6,paid
314862,2032,2025-11-19T11:59:46Z,,3477.71,3477.71,5,RAMADAN-BUNDLE,paid
314867,2045,2025-11-07T19:58:35Z,,713.45,713.45,4,,paid
314868,2047,2025-11-14T12:05:38Z,,4951.41,,12,WINTER-FLYER,paid
314870,2050,2025-11-22T10:38:02Z,,5010.58,,8,NONE,canceled
314871,2052,2025-11-15T07:26:52Z,,2414.45,2414.45,4,NONE,paid
314875,2053,2025-11-19T06:16:03Z,,1423.64,1423.64,3,NONE,paid
314881,2058,2025/11/07 11:18,,7299.79,,12,LUX-R6,paid
314883,2059,2025-11-15T09:42:49Z,,2283.65,2283.65,7,,shipped
314884,2060,2025-11-09T12:01:05Z,,4689.75,4689.75,7,LUX-R6,paid
314887,2061,2025/11/05 11:47,,3273.12,3273.12,4,WINTER-FLYER,paid
314890,2068,2025/11/19 17:27,,7027.41,,5,,paid
314892,2070,2025-11-08T12:17:29Z,,2750.61,,5,NONE,pending_hold
314893,2072,2025-11-24T09:13:59Z,,1568.59,,8,LUX-R6,paid
314894,2073,2025-11-08T07:22:58Z,,5710.0,5710.00,10,LUX-R6,pending_hold
314899,2076,2025-11-12T12:17:53Z,,6541.68,6541.68,9,NONE,shipped
314900,2076,2025/11/08 09:29,,857.36,,2,NONE,paid
314901,2077,2025-11-17T12:49:38Z,,1646.79,,6,NONE,pending_hold
314903,2083,2025-11-21T13:05:10Z,,7290.32,7290.32,12,RAMADAN-BUNDLE,paid
314904,2087,2025/11/25 10:12,,6573.71,6573.71,11,WINTER-FLYER,paid
314905,2088,2025-11-27T08:06:47Z,,3198.83,3198.83,5,LUX-R6,paid
314909,2091,2025-11-23T06:20:30Z,,6101.37,6101.37,10,,paid
314910,2091,2025-11-21T12:07:35Z,,1288.81,,7,WINTER-FLYER,paid
314915,2104,2025-11-21T13:39:53Z,,4818.57,,10,NONE,paid
314916,2106,2025-11-21T13:32:57Z,,5921.65,5921.65,10,RAMADAN-BUNDLE,pending_hold
314917,2106,2025-11-07T14:52:33Z,,3173.29,,6,,paid
314919,2107,2025-11-09T13:25:19Z,,2390.51,,8,NONE,canceled
314921,2108,2025-11-04T10:14:20Z,,4321.16,4321.16,9,RAMADAN-BUNDLE,paid
314924,2112,2025-11-04T12:23:09Z,,1037.42,,7,,paid
314927,2116,2025-11-06T14:14:11Z,,5184.69,5184.69,7,NONE,shipped
314933,2121,2025-11-16T12:37:32Z,,2271.08,2271.08,15,NONE,canceled
314939,2124,2025-11-22T06:01:27Z,,3095.57,,7,WINTER-FLYER,pending_hold
314940,2126,2025-11-04T08:39:14Z,,5852.81,,12,,paid
314953,2146,2025-11-01T06:03:03Z,,4091.3,,7,WINTER-FLYER,paid
314958,2153,2025-11-05T06:43:36Z,,5086.11,5086.11,10,WINTER-FLYER,canceled
314959,2154,2025-11-22T09:06:00Z,,2241.15,2241.15,6,,pending_hold
314961,2154,2025-11-11T11:32:13Z,,6676.25,6676.25,7,LUX-R6,paid
314963,2156,2025-11-15T09:18:19Z,,1250.49,1250.49,4,RAMADAN-BUNDLE,paid
314965,2159,2025-11-04T07:45:36Z,,2267.41,2267.41,11,LUX-R6,pending_hold
314967,2159,2025-11-03T09:00:31Z,,4691.44,4691.44,6,NONE,shipped
314969,2164,2025-11-18T09:23:21Z,,2914.07,2914.07,9,,paid
314970,2165,2025-11-15T14:22:35Z,,1345.74,1345.74,6,NONE,canceled
314988,2179,2025-11-12T09:41:59Z,,2092.74,,7,,paid
314989,2180,2025/11/01 16:47,,2097.73,2097.73,7,,pending_hold
314999,2186,2025-11-28T12:38:36Z,,3850.89,,9,WINTER-FLYER,shipped
315007,2198,2025-11-22T14:19:33Z,,2185.51,,6,WINTER-FLYER,paid
315008,2199,2025-11-26T11:14:37Z,,2767.51,2767.51,9,NONE,paid
315016,2206,2025-11-26T08:40:57Z,,3169.84,,9,,paid
315024,2209,2025/11/08 09:48,,4115.37,4115.37,4,LUX-R6,paid
315025,2213,2025-11-02T09:23:33Z,,5707.75,5707.75,5,LUX-R6,paid
315027,2214,2025-11-08T13:10:57Z,,7885.85,7885.85,8,RAMADAN-BUNDLE,canceled
315028,2214,2025-11-26T10:49:34Z,,1921.2,,3,,shipped
315029,2215,2025-11-22T09:06:15Z,,8414.51,,15,LUX-R6,paid
315030,2215,2025/11/11 15:37,,2007.99,,7,NONE,paid
315031,2215,2025-11-20T08:37:33Z,,2428.07,,6,WINTER-FLYER,paid
315034,2216,2025-11-01T06:59:21Z,,1645.39,,7,WINTER-FLYER,paid
315035,2217,2025-11-20T09:59:29Z,,3951.13,,11,WINTER-FLYER,paid
315039,2222,2025-11-22T11:13:24Z,,1357.83,,5,,canceled
315041,2224,2025-11-06T08:15:17Z,,3421.36,,7,LUX-R6,shipped
315042,2227,2025/11/01 11:46,,7233.34,7233.34,15,,paid
315054,2235,2025-11-07T16:22:17Z,,3199.53,3199.53,6,RAMADAN-BUNDLE,canceled
315056,2236,2025-11-10T12:34:57Z,,3453.33,3453.33,8,WINTER-FLYER,shipped
315059,2236,2025-11-01T15:18:27Z,,3656.38,,4,NONE,paid
315061,2238,2025-11-11T13:59:34Z,,5555.41,,4,NONE,paid
315062,2239,2025-11-05T15:53:34Z,,811.11,,5,NONE,canceled
315063,2239,2025-11-27T18:03:22Z,,2443.37,2443.37,4,RAMADAN-BUNDLE,canceled
315067,2246,2025-11-09T10:20:38Z,,6109.81,6109.81,9,WINTER-FLYER,pending_hold
315071,2250,2025-11-09T07:07:32Z,,1702.85,1702.85,4,WINTER-FLYER,paid
315075,2252,2025-11-28T13:14:16Z,,3498.83,,7,RAMADAN-BUNDLE,paid
315079,2255,2025-11-02T09:31:54Z,,3434.15,3434.15,4,LUX-R6,pending_hold
315082,2258,2025-11-07T10:02:30Z,,2429.85,2429.85,9,,paid
315086,2264,2025-11-20T10:20:47Z,,10117.2,10117.20,11,NONE,shipped
315088,2266,2025-11-11T14:18:06Z,,3183.94,,5,NONE,pending_hold
315091,2268,2025-11-08T08:50:26Z,,6140.54,,7,NONE,paid
315099,2274,2025-11-05T09:32:52Z,,1952.3,,2,NONE,paid
315102,2276,2025-11-23T09:17:33Z,,2503.79,,5,,pending_hold
315103,2279,2025-11-10T14:41:07Z,,2526.03,2526.03,5,NONE,paid
315106,2279,2025-11-26T11:23:37Z,,3519.88,,7,,paid
315109,2284,2025-11-06T08:38:50Z,,3047.29,,6,WINTER-FLYER,paid
315111,2287,2025-11-12T14:39:09Z,,4760.85,4760.85,8,LUX-R6,paid
315114,2294,2025-11-06T06:47:35Z,,4591.69,,11,WINTER-FLYER,paid
315122,2304,2025/11/25 13:26,,5041.01,5041.01,8,RAMADAN-BUNDLE,shipped
315125,2305,2025-11-21T08:34:49Z,,3133.72,3133.72,8,LUX-R6,canceled
315127,2308,2025-11-18T14:07:17Z,,2326.78,2326.78,5,WINTER-FLYER,paid
315131,2309,2025-11-26T10:04:12Z,,3358.39,,6,RAMADAN-BUNDLE,pending_hold
315135,2311,2025-11-02T06:16:32Z,,5663.43,,12,RAMADAN-BUNDLE,shipped
315141,2313,2025-11-23T08:16:25Z,,4052.63,,9,NONE,pending_hold
315143,2316,2025-11-22T13:51:06Z,,3305.44,,6,RAMADAN-BUNDLE,paid
315147,2323,2025-11-19T12:16:13Z,,2812.98,,4,,paid
315150,2326,2025-11-13T09:49:22Z,,4296.6,4296.60,7,NONE,shipped
315154,2328,2025-11-21T08:00:46Z,,4906.46,,11,NONE,paid
315161,2334,2025-11-13T16:16:37Z,,3885.49,3885.49,4,,paid
315170,2345,2025-11-07T12:09:29Z,,2167.66,,8,LUX-R6,canceled
315171,2345,2025-11-02T06:06:54Z,,7461.07,,14,LUX-R6,paid
315175,2347,2025-11-12T10:28:14Z,,1788.83,,5,,paid
315180,2350,2025-11-25T11:42:07Z,,6054.75,6054.75,8,,paid
315185,2356,2025-11-17T08:59:35Z,,5753.52,,11,RAMADAN-BUNDLE,canceled
315189,2358,2025-11-16T10:59:33Z,,1430.51,,2,,paid
315191,2360,2025-11-15T13:54:25Z,,3052.72,3052.72,8,WINTER-FLYER,paid
315193,2362,2025-11-02T13:36:44Z,,4020.3,4020.30,10,NONE,paid
315196,2365,2025-11-20T07:28:45Z,,1108.4,1108.40,2,NONE,pending_hold
315197,2366,2025-11-26T15:09:52Z,,3320.98,3320.98,7,WINTER-FLYER,paid
315200,2367,2025-11-25T12:00:32Z,,3580.79,,10,NONE,paid
315208,2379,2025-11-03T11:35:07Z,,1733.71,,5,NONE,pending_hold
315209,2380,2025-11-26T13:23:42Z,,3423.4,3423.40,9,WINTER-FLYER,pending_hold
315213,2386,2025-11-24T14:01:19Z,,3048.1,,5,RAMADAN-BUNDLE,paid
315216,2390,2025/11/23 14:02,,6584.31,6584.31,12,WINTER-FLYER,pending_hold
315224,2396,2025-11-28T06:04:18Z,,1498.53,1498.53,7,NONE,pending_hold
315228,2399,2025-11-17T12:03:48Z,,5852.99,5852.99,9,NONE,canceled
315237,2407,2025/11/12 14:23,,4143.89,4143.89,7,NONE,shipped
315238,2407,2025/11/11 10:30,,1712.45,,6,RAMADAN-BUNDLE,paid
315239,2409,2025/11/06 08:25,,2400.88,,4,RAMADAN-BUNDLE,paid
315245,2417,2025-11-04T07:31:37Z,,715.51,715.51,3,,pending_hold
315249,2419,2025-11-19T13:12:00Z,,1424.68,,2,,pending_hold
315250,2420,2025-11-28T08:08:47Z,,1461.1,1461.10,6,,paid
315262,2432,2025-11-27T08:24:21Z,,2600.26,,7,NONE,canceled
315265,2437,2025-11-14T06:35:07Z,,1076.32,,4,NONE,paid
315266,2439,2025-11-25T06:21:31Z,,2055.31,2055.31,5,RAMADAN-BUNDLE,canceled
315271,2447,2025-11-02T13:43:33Z,,2666.62,2666.62,6,,paid
315272,2447,2025-11-12T06:50:28Z,,1116.95,1116.95,4,RAMADAN-BUNDLE,paid
315276,2453,2025-11-20T10:36:00Z,,1279.25,,2,RAMADAN-BUNDLE,pending_hold
315277,2457,2025-11-23T11:01:23Z,,5437.99,,11,NONE,paid
315278,2459,2025-11-06T06:33:24Z,,1181.49,,2,RAMADAN-BUNDLE,paid
315279,2460,2025-11-11T11:29:26Z,,4393.35,4393.35,13,WINTER-FLYER,shipped
315280,2460,2025-11-13T09:15:18Z,,4286.6,4286.60,5,,paid
315283,2464,2025-11-14T10:07:59Z,,4608.72,4608.72,9,NONE,pending_hold
315287,2467,2025-11-04T12:59:05Z,,5009.06,,9,NONE,shipped
315291,2473,2025-11-18T09:26:11Z,,2179.86,2179.86,12,LUX-R6,paid
315292,2475,2025-11-23T10:34:45Z,,493.5,,3,NONE,canceled
315299,2490,2025-11-21T12:22:06Z,,1378.04,1378.04,4,LUX-R6,paid
315304,2495,2025-11-25T07:56:32Z,,4143.84,4143.84,7,WINTER-FLYER,shipped
