alias_id,account_name,branch_id,supplier_code
A59844,ANGEL Station St.,733,99
A59845,PH ANGL Branch 2,748,85
A59846,ANGEL,765,88
A59847,el Angel br.2,765,88
A59848,Al Amal Faisal,706,89
A59849,AL AMAL FAISAL Branch 2,710,80
A59850,Al Amal Faisal (2)71,710,80
A59851,EL al amal faisal,714,68
A59852,Ph/Al Amal Faisal Main Road,727,81
A59853,PY/Al Amal Faisal Station St.,746,72
A59854,AL AMAL FAISAL Branch 2,762,79
A59855,El-AL AMAL FAISAL-A,763,92
A59856,Ph/al aml faisal Station St.,763,92
A59857,PY/Pharma Plus Faisal 04251,711,99
A59858,pharma plus faisal 011,711,99
A59859,Pharma Plus Faisal 04,712,83
A59860,PHARMA PLUS FAISAL 04,712,83
A59861,PH pharma puls faisal br.2,735,79
A59862,Pharma Plus Faisal Branch 2997,735,79
A59863,Pharma Plus Faisal Branch 2,738,93
A59864,Ph/Pharmma Plus Faisal Main Road,738,93
A59865,Ph/pharma plus faisal,747,88
A59866,Ph/PHARMA PLUS FAISA 011,748,86
A59867,Ph/Pahrma Plus Faisal-A,748,86
A59868,PH Pharma Plus Faisal,765,89
A59869,PH Pharma Plus Faisal 011,765,89
A59870,El Hokama Faisal,706,90
A59871,el EL HOKAMA FAISAL 6th Zone,706,90
A59872,el hokama faisal-A,725,101
A59873,El-el hokama faisal 04,725,101
A59874,PY/El Hokama Faisal,728,76
A59875,El Hokama Faisal br.2,751,89
A59876,Ph/El Hokama Faisal 04,751,89
A59877,EL El Hokama Faisal 04,768,95
A59878,El Hokama FFaisal,768,95
A59879,PY/EL HOKAMA FAISAL Mall,773,95
A59880,PY/El Hokama Faisal (2),773,95
A59881,PH El Hokama Faisal 04,777,94
A59882,Blue Wave,703,75
A59883,PY/BLUE WAVE Mall,703,75
A59884,EL Blue Wave 04,713,92
A59885,Ph/Blue Wave-A,724,106
A59886,blue ave,728,77
A59887,blue wave,728,77
A59888,EL BLUE WAVE Main Road,730,87
A59889,EL LUE WAVE 011,731,82
A59890,PH blue wave br.2,735,80
A59891,PH blue wave 6th Zone242,735,80
A59892,PY/Star Care Faisal 04689,709,84
A59893,PY/Star Care Faisaal Mall,763,93
A59894,STAR CARE FAISAL-A679,770,79
A59895,Star Care Faisal(2),770,79
A59896,el star care faisal,774,87
A59897,PH DR MEDHAT AGAMI 011865,712,84
A59898,dr medhat agami55,712,84
A59899,El-DR MEHDAT AGAMI br.2,718,82
A59900,el dr medhat agami,718,82
A59901,PH dr medhat agamiM ain Road,721,86
A59902,Dr Medhat Agami 011,721,86
A59903,El-Dr Medhat Agami br.2,731,83
A59904,PY//Dr Medhat Agami 6th Zone,738,94
A59905,Dr Medhat Agami 04,739,83
A59906,El-DR MEDHAT AGAMI Mall,760,77
A59907,el Dr Medhat Agami Mall,760,77
A59908,Dr Medhat Agami467,766,92
A59909,EL AL AMAL FAISAL,710,81
A59910,El-Al Amal Faisal,747,89
A59911,el Al Amal Faisal (2),747,89
A59912,el AL AMAL FAISAL br.2,750,85
A59913,al mal faisal,759,90
A59914,Al Amal Faisal,759,90
A59915,PY/Al Amal Faisal 04,760,78
A59916,al amal faisal (2)657,760,78
A59917,EL HOKAMA FAISAL Mall,714,69
A59918,PH El Hokama Faisal br.228,714,69
A59919,el El Hokama Faisal,725,102
A59920,el hokama faisal 6th Zone,725,102
A59921,el hokama faisall-A178,733,100
A59922,El Hokama Faisal 011,756,75
A59923,El-El Hokama Faisal Branch 2356,759,91
A59924,Ph/El Hokama Faisal 04,759,91
A59925,el El Hokama Faisal (2),762,80
A59926,ELL El Hokama Faisal,762,80
A59927,el EL HOKAMA FAISAL Branch 2,769,84
A59928,PHel hokama faisal,775,85
A59929,el el hokamafaisal,775,85
A59930,ebn sina Branch 1,707,68
A59931,El-Ebn Siina 011688,714,70
A59932,EBN SINA (2)752,737,77
A59933,Ebn Sina Brnach 2271,740,89
A59934,Ph/Ebn Sina Main Road,774,88
A59935,Ph/Elite Faisl-A,709,85
A59936,Ph/elite faisal98,728,78
A59937,ELITE FAISAL,728,78
A59938,PY/Elite Faisal 6th Zone,745,95
A59939,El-Elite Faisal,755,81
A59940,EL Elite Faisal-A,765,90
A59941,PH ELITE FAISAL 6th Zone,765,90
A59942,El-ELITE FAISAL-A,776,81
A59943,PY/pharma plus faisal Branch 1,707,69
A59944,Pharma Plus Faisal Mall353,707,69
A59945,Pharma Plus Faisal 01192,725,103
A59946,Ph/Pharma Puls Faisal,725,103
A59947,Ph/pharma plus faisal (2),752,93
A59948,PHARMA PLUS FAISALM all714,772,78
A59949,PY/pharma plus faisal Station St.843,772,78
A59950,El-ALPHA PHARMA (2),702,96
A59951,Alpha Pharma,702,96
A59952,El-alpha pharma Station St.,705,84
A59953,EL ALPHA PHARMA 011112,705,84
A59954,PH Alpha Pharma (2),718,83
A59955,El-Alpha Pharma Branch 1,765,91
A59956,EL Alpha Pharma12,765,91
A59957,el Alha Pharma (2),769,85
A59958,EL El Shifa 04,708,84
A59959,EL SHIFA-A,749,79
A59960,Ph/El Shifa Branch 2,749,79
A59961,PH EL SHIFA 6th Zone,767,82
A59962,PH El Shifa Mall,767,82
A59963,el shifa,775,86
A59964,MISR 04,707,70
A59965,el MISR br.2,735,81
A59966,PH misr Mall761,735,81
A59967,misr Mall459,749,80
A59968,PY/misr Branch 1,749,80
A59969,EL Misr br.2,762,81
A59970,el misr,762,81
A59971,Ph/Seha First Marg935,704,86
A59972,PY/Seha First Marg,720,91
A59973,PY/Seha First Marg Main Road,727,82
A59974,el seha first marg br.2,727,82
A59975,EL Seha First Marg,754,79
A59976,El-seha firt marg,758,95
A59977,Ph/SEHA FIRST MARG-A,775,87
A59978,PH tSar Care 011,707,71
A59979,STAR CARE 04,768,96
A59980,Star Cre,768,96
A59981,EL star acre Branch 1674,772,79
A59982,Star Care 04,772,79
A59983,CITY CARE SQUARE Branch 1,701,81
A59984,PHH City Care Square870,701,81
A59985,EL city care square Main Road,763,94
A59986,CITY CARE SQUARE Banch 1,763,94
A59987,PH City Care Square-A151,769,86
A59988,METRO FAISAL br.2,706,91
A59989,EL Metro Faisal Branch 1,717,74
A59990,PY/Metro Faisal,729,92
A59991,Ph/METRO FAISAL 6th Zone,729,92
A59992,Metro Faisal 011,730,88
A59993,EL Metro Faisal Main Road,732,81
A59994,el Metro Faisal Branch 2,732,81
A59995,PY/metro faisal,744,73
A59996,Metro Faisal,764,93
A59997,Metro Faisal (2),773,96
A59998,metro faisal (2),773,96
A59999,El Nasr Obou-rA,706,92
A60000,PYE/L NASR OBOUR-A,706,92
A60001,ELN ASR OBOUR 04,716,85
A60002,Ph/El Nasr Obour 04,725,104
A60003,EL NASR OBOUR,725,104
A60004,el Care 24 Seven Dokki-A185,701,82
A60005,PY/care 24 seven dokki,701,82
A60006,Care 24 Seven Dokki879,728,79
A60007,Ph/Care 24 Seven Dokki Branch 1548,740,90
A60008,care 24 seven dokki (2),759,92
A60009,El-Care 24 Seven Dokki Main Road,759,92
A60010,el dr medhat br.2,738,95
A60011,PY/Dr Medhat,769,87
A60012,El-DR MEDHAT Main RRoad,769,87
A60013,Ph/DR MEDHAT Main Road,776,82
A60014,El Baraka Faisal,705,85
A60015,Ph/El Baraka Faisal,705,85
A60016,EL El Baraka Faisal 04,707,72
A60017,PY/el baraka faisal Branch 1,708,85
A60018,El-El Baraka Faisal Branch 1,708,85
A60019,Ph/El Baraka Faisal,716,86
A60020,el baraka faisal br.2,724,107
A60021,El Baraka Fasial,726,92
A60022,PY/El Baraka Faisal Main Road,726,92
A60023,EL NASR OCT CITY (2),710,82
A60024,Ph/el nasr oct city Mall,720,92
A60025,EL El Nasr Oct City br.2,726,93
A60026,El-el nasr oct city 6th Zone,726,93
A60027,El Nasr Oct City,740,91
A60028,Ph/el nasr oct city 011,740,91
A60029,El-El Nasr Oct City Mall718,748,87
A60030,el nasr oct city,748,87
A60031,El-el nasr oct ccity 04,757,66
A60032,PHE L NASR OCT CITY 04,763,95
A60033,el el nasr oct city Main Road,763,95
A60034,El-El Nasr Oct City Mall,767,83
A60035,EL El Nassr Oct City47,767,83
A60036,PH ebn sina shubra Mall960,702,97
A60037,ebn sia shubra,709,86
A60038,Ebn Sina Shubra-A,731,84
A60039,Ph/ebn sina shubra-A,731,84
A60040,EL Ebn Sina Shubra 011,735,82
A60041,Ph/ebn sina shubra155,740,92
A60042,EL Ebn Sina Shubra (2),758,96
A60043,PY/ebn sina shubra 011,762,82
A60044,EL Nile Care Imbaba,735,83
A60045,Ph/Nile Care Imbaba Branch 1,746,73
A60046,PH NILE CAR EIMBABA 04808,769,88
A60047,PH Nile Care Imbaba,769,88
A60048,Blue Wave Faisal br.2,712,85
A60049,PY/blue wave faisal br.2,712,85
A60050,PH Blue Wave Faisal 04,713,93
A60051,BLUE WAVEF AISAL 04,713,93
A60052,Blue Wave Faisal (2),722,77
A60053,PH Nile Care Faisal,700,84
A60054,Nile Care Faisal 04,700,84
A60055,NILE CARE FAISAL-A,705,86
A60056,PH Nile Care Faisal 011,705,86
A60057,Ph/Nile Care Faisal,715,78
A60058,El-nile care faisal 6th Zone,732,82
A60059,EL nile care faisal Mall648,732,82
A60060,PH Nile Care Faisal br.2,756,76
A60061,PH Star Care 6th Zone,716,87
A60062,EL star care Main Road,724,108
A60063,PH star cre 04950,724,108
A60064,el star care Main Road,735,84
A60065,Ph/STAR CARE 011,738,96
A60066,Star Care (2)812,739,84
A60067,STAR CARE Main Road,739,84
A60068,el ANGEL MARG,700,85
A60069,Angel Marg 011,722,78
A60070,PY/angel marg Station St.,722,78
A60071,Ph/Angel Marg (2),724,109
A60072,angel marg Mall,724,109
A60073,angel marg 6th Zone,757,67
A60074,EL ANGEL MARG,757,67
A60075,Angel Marg Branch 2,762,83
A60076,Ph/Angel Marg Branch 2435,762,83
A60077,Salamtek,700,86
A60078,el Salamtek,757,68
A60079,PY/Salamtek Main Road,763,96
A60080,el salamtek Branch 2901,765,92
A60081,El-Salamtek Main Road,765,92
A60082,PY/aSlamtek br.2,771,76
A60083,Salamtek 04,771,76
A60084,el SALAMTEK,775,88
A60085,PH SALAMTEK,775,88
A60086,Ph/hope haram 011322,741,90
A60087,El-Hope Haram Mall,752,94
A60088,hope haarm 6th Zone,752,94
A60089,EL Hope Haram Barnch 1,757,69
A60090,PY/El Shifa Faisall 04,709,87
A60091,el El Shifa Faisaal Branch 2553,709,87
A60092,el el shifa faisal Mall,714,71
A60093,PH EL SHIFA FAISAL,714,71
A60094,El-EL SHIFA FAISAL-A,743,86
A60095,EL El Shifa Faisal Branch 1,743,86
A60096,PH El Shifa Faisal,754,80
A60097,EL el shifa faisal-A,754,80
A60098,El Shifa Faisal Station St.,766,93
A60099,PY/el shifa fiasal Branch 2,766,93
A60100,el shifaf aisal (2),776,83
A60101,UNION PHARM,715,79
A60102,El-union pharm 04,752,95
A60103,PH UNIO NPHARM,754,81
A60104,PH Union Pharm Branch 2,754,81
A60105,union pharm Branch 2,755,82
A60106,PY/UNION PHARM Mall,755,82
A60107,EL UNION PHARM Mall,756,77
A60108,El-Union Pharm 04,767,84
A60109,Union Pharm 6th Zone,767,84
A60110,PY/UNON PHARM,776,84
A60111,Mira Maadi 04,710,83
A60112,MIRA MAADI-A,710,83
A60113,el MIRA MAADI br.2,716,88
A60114,Ph/Mira Maadi Branch 1,731,85
A60115,Mira Maadi,731,85
A60116,el Mira Maadi Station St.,739,85
A60117,PH mira maadi Sttation St.,773,97
A60118,EL mira maadi br.2964,777,95
A60119,El-Mira Maadi-A,777,95
A60120,Ph/Health ate 6th Zone,712,86
A60121,health gate 04,712,86
A60122,PH Health Gate Branch 1,726,94
A60123,PH Health Gate 011,729,93
A60124,PH Health Gate 04,737,78
A60125,PY/Elite Faisal-A508,702,98
A60126,elite afisal-A,702,98
A60127,ELITE FAISAL,707,73
A60128,ELITE FAISAL (2),738,97
A60129,PH Elite Fiasal,752,96
A60130,el Union Pharm Banha-A,726,95
A60131,El-UNION PHARMM BANHA (2),726,95
A60132,Union Pharm Banha (2)111,729,94
A60133,El-Union Pharm Banha Branch 2,735,85
A60134,EL union pharm banha Branch 1,735,85
A60135,unionpharm banha 011307,753,94
A60136,Ph/Union Pharm Banh a6th Zone,769,89
A60137,UNION PHARM BANHA Branch 2,775,89
A60138,PY/Better Life 011,737,79
A60139,BETTER LIFE Station St.701,764,94
A60140,Ph/better life Station St.,764,94
A60141,Ph/BETTER LIFE br.2,774,89
A60142,EL better life Main Road,774,89
A60143,El-SALAMTEK FAISAL br.2,707,74
A60144,el salamtek faisal (2),707,74
A60145,salamtek faisal Station St.,713,94
A60146,Salamtek Faisal190,713,94
A60147,EL Salamtek Faisal 04,727,83
A60148,Ph/salamtek faisal,727,83
A60149,PY/SALAMTEK FAISAL 6th Zone,737,80
A60150,salamtek faisal Main Road,737,80
A60151,el SALAMTE FAISAL Mall,739,86
A60152,PY/salamtek faisal Branch 1441,739,86
A60153,PH Saamtek Faisal 04,748,88
A60154,El-SALAMTEK FAISAL Branch 2665,748,88
A60155,PH el nasr,705,87
A60156,EL NASR Station St.,705,87
A60157,el El Nasr 011,723,86
A60158,el el nasr 6th Zone,749,81
A60159,el EL NASR Branc h2,753,95
A60160,PH EL NASR Main Road792,768,97
A60161,El Nasr,768,97
A60162,EL sunrise faisal 6thZone,701,83
A60163,PH sunrise faisal,707,75
A60164,EL sunrise faisal-A,708,86
A60165,El-Sunrise Faisal Branch 1,708,86
A60166,El-sunrise faisal 011,728,80
A60167,Ph/Surise Faisal,741,91
A60168,EL sunrise faisal Branch 2,743,87
A60169,Ph/SUNRISE FAISAL br.2,745,96
A60170,PY/Sunrise Faisal,746,74
A60171,Sunrise Faisal011,746,74
A60172,El Faraby-A,701,84
A60173,EL El Faraby 011,701,84
A60174,PY/El Faray-A,705,88
A60175,El Faraaby br.2,705,88
A60176,PY/el faraby Branch 2,717,75
A60177,PY/EL FARABY Branch 1,718,84
A60178,Ph/el faraby Branch 1,723,87
A60179,Ph/El Faraby br.2,723,87
A60180,EL FARABY 04,743,88
A60181,El-El Faraby,743,88
A60182,ELEL FARABY,757,70
A60183,El Faraby Min Road,764,95
A60184,Ph/El Faraby,764,95
A60185,CIT CARE FAISAL (2),706,93
A60186,EL city care faisal br.2992,717,76
A60187,CITY CARE FAISAL 04,740,93
A60188,CITY CARE FAISAL306,747,90
A60189,Ph/MISR OCT CITY 011,749,82
A60190,misr oct city 011,749,82
A60191,PY/Misr Oct City,758,97
A60192,Ph/Misr Oct City StationSt.,766,94
A60193,el miisr oct city br.2,775,90
A60194,PY/MISR OCT CITY 04,777,96
A60195,Ph/Misr Oct City 011,777,96
A60196,life line faisal br.2,706,94
A60197,life linne faisal,718,85
A60198,LIFE LINE FAISAL (2)842,718,85
A60199,PH life line faisal,735,86
A60200,Ph/LIFE LINE FAISAL 011,740,94
A60201,EL life line faisal Branch 2,740,94
A60202,PY/Life Line Faisal Branch 1,749,83
A60203,Ph/LIFE LINE FAISAL,749,83
A60204,Life Line Faisal Branch 2767,752,97
A60205,LIFE LINE FAISAL Branch 1,775,91
A60206,El Shifa Oct City,720,93
A60207,EL El Shifa Oct City Branch 2,733,101
A60208,PH EL SHIFA OCT CITY Main Road,736,82
A60209,PH El Shifa Oct City 011,737,81
A60210,PY/El Shifa Oct City Main Road58,737,81
A60211,el EL SHIFA OCT CITY Main Road609,747,91
A60212,el El Shifa Oct City-A,763,97
A60213,el shifa oct city (2),763,97
A60214,EL SHIFA OCT CITY 04,776,85
A60215,Ph/el shifa oct cit y6th Zone,776,85
A60216,El-Al Nohza Marg (2),706,95
A60217,Al Nozhha Marg 6th Zone,711,100
A60218,Al Nozha arg,715,80
A60219,EL al nozha marg 6th Zone480,715,80
A60220,Al Nozha Marg br.2,725,105
A60221,Al Nozha Marg 011352,725,105
A60222,el Al Nozha Marg,733,102
A60223,PY/Al Nozha Marg,752,98
A60224,Al Nozha Marg,752,98
A60225,EL al nozha marg783,765,93
A60226,El-Al Nozha Marg Branch 2,770,80
A60227,EL Al Nozha Marg Mall,770,80
A60228,El-el zharaa faisal Mall,703,76
A60229,el zahraa faisal 6th Zone,707,76
A60230,EL EL ZAHRAA FAISAL (2),712,87
A60231,EL Ell Zahraa Faisal (2),712,87
A60232,el El Zahraa Faisal Mall,754,82
A60233,PH El Zahraa Faisal br.2,754,82
A60234,el AL AMAL FIASAL,726,96
A60235,El-al amal faisal 6th Zone,726,96
A60236,PY/AL AMAL FIASAL-A,735,87
A60237,el al amal faisal,735,87
A60238,Al Amal Faisal br.2,736,83
A60239,EL al amal faisal,739,87
A60240,AL AMAL FAISAL 04,758,98
A60241,Al Amal Faisal,758,98
A60242,Al Amal Faisal,768,98
A60243,El-Al Amal Faisal-A,768,98
A60244,PH Health Gate Faisal Mall,723,88
A60245,PY/health gate faisal (2),723,88
A60246,Health Gate Faisal Branch 1,731,86
A60247,el Healht Gate Faisal 04,735,88
A60248,Health Gate Faisal,735,88
A60249,Health Gate Faisal Station St.,736,84
A60250,health gate faisal Mall201,736,84
A60251,el HEALTH GATE FAISAL 011,741,92
A60252,PH health gate faisal,757,71
A60253,health gate faisal Branch 2,757,71
A60254,el health gate faisal Banch 1,765,94
A60255,Health Gate Faisal 011,774,90
A60256,al amal faisal Branch 2,707,77
A60257,AL AMAL FAISAL955,707,77
A60258,PH AL AMAL FAISAL 04,744,74
A60259,EL AL AMAL FAISAL Mall,745,97
A60260,EL al amal faisal br.2,745,97
A60261,El-al amal faisal,754,83
A60262,EL al amal faisal Station St.,754,83
A60263,Ph/AL AMAL FAISAL,765,95
A60264,PY/Al Amal Faisal-A,765,95
A60265,PH Al Amal Faisal 04,772,80
A60266,Ph/Al Amal Faisal 6th Zone,772,80
A60267,AL AMA LFAISAL562,776,86
A60268,EL HOKAMA 04,703,77
A60269,EL HOKAMA Mall,708,87
A60270,Ph/el hokama br.2,746,75
A60271,El-el hokam 04,746,75
A60272,EL EL HOKAMA 04,751,90
A60273,PY/El Hokama,751,90
A60274,El Hokama,771,77
A60275,EL TOURATH FAISAL,700,87
A60276,El Tourath Faisal,724,110
A60277,Ph/EL TOURATH FAISAL577,724,110
A60278,PH El Tourath Faisal,736,85
A60279,PY/El Tourath Faisal Station St.,736,85
A60280,El-EL TOURATH FAISAL Branch 1,738,98
A60281,el El Tourath Faisal-A886,738,98
A60282,PY/el tourath faisal 6th Zone,768,99
A60283,EL TOURATH FAISAL br.2,776,87
A60284,PH Salamtek (2),720,94
A60285,PH Salamtek 04,738,99
A60286,PY/Salamtek Station St.,752,99
A60287,PH salamtek-A,757,72
A60288,Ph/Salamtek,759,93
A60289,Salamtek Station St.,759,93
A60290,el Salamtek110,769,90
A60291,PH El Nasr 6th Zone,722,79
A60292,PY/EL NASR,742,83
A60293,El Nasr 04,753,96
A60294,El Nasr 011,764,96
A60295,PH El Nasr br.2,777,97
A60296,Ph/el nasr Main Road,777,97
A60297,El-ALPHA PHARMA FAISL (2)350,703,78
A60298,PH Alpha Phara Faisal,747,92
A60299,Alpha Pharma Faisal239,770,81
A60300,El-Alpha Pharma Faisal Main Road,770,81
A60301,PH ALPHA PHARMA FAISAL Branch 1,774,91
A60302,El-ALPHA PHARMA FAISAL,774,91
A60303,alpha pharma faisal Branch 1,775,92
A60304,PH Alpha Pharma Faisal Station St.554,775,92
A60305,El-Golden Care Faisal br.2,708,88
A60306,el GOLDEN CARE FAISAL 011,708,88
A60307,PY/golden care faisal Mall527,715,81
A60308,Ph/GOLDEN CARE FAISAL (2),741,93
A60309,golden care faisal Main Road,741,93
A60310,Golden Care Faisal Main Road,773,98
A60311,PY/Golden Care Faisal Main Road,773,98
A60312,STAR CARE FAISAL (2),705,89
A60313,Ph/star care faisal Main Road,705,89
A60314,star care faisal,715,82
A60315,STAR CARE FAISAL br.2,744,75
A60316,EL Star Care Faisal,769,91
A60317,EL star care faisal br.2,775,93
A60318,El-Star Care Faisal,775,93
A60319,Ph/life lin maadi,702,99
A60320,Life Line Maadi 011,718,86
A60321,PY/LIFE LINE MAADI Mall,730,89
A60322,PH life line maadi,746,76
A60323,el LIFE LINE MAADI,747,93
A60324,El-LIFE LINE MAADI,753,97
A60325,Ph/Life Line Maaid 011,755,83
A60326,El-Life Linee Maadi Mall,755,83
A60327,PY/Life Line Maadi Main Road,768,100
A60328,PH LIFE LINE MAADI Branch 1,768,100
A60329,El-Silver Care Obour br.2,721,87
A60330,El-Silver Care Obour Main Road,721,87
A60331,El-SILVER CARE OBOUR,725,106
A60332,silver care obour Station St.780,725,106
A60333,Silver Care Obour,727,84
A60334,Ph/SILVER CARE OBOUR Station St.,727,84
A60335,PY/silver care obour Mall,735,89
A60336,SILVER CARE OBOUR Main Road,735,89
A60337,PH SILVER CARE OBOUR 011261,747,94
A60338,Silver Care Obour-A,749,84
A60339,Ph/Silver Care Obour-A,749,84
A60340,EL SILVER CARE OBOUR 04,751,91
A60341,Silver Care Obour 04,755,84
A60342,el Silver Care Obour (2),755,84
A60343,el star care faisal Mall,764,97
A60344,PH Star Care Faisal 011,764,97
A60345,Ph/star care faisal,766,95
A60346,el STAR CARE FAISAL Branch 2,766,95
A60347,STAR CAARE FAISAL br.2,767,85
A60348,star care faisal 6th Zone,767,85
A60349,EL El Zahraa Branh 1,700,88
A60350,El Zahraa 6th Zone,700,88
A60351,PH EL ZAHRAA-A,720,95
A60352,PY/El Zahraa Branch 2,720,95
A60353,EL ZAHRAA Branch 1426,732,83
A60354,el El Zahraa (2)471,732,83
A60355,El-EL ZAHRAA Branch 1,754,84
A60356,el zahraa 011,754,84
A60357,el faraby faisal 011,713,95
A60358,Ph/EL FARABY FAISAL 6th Zone,713,95
A60359,el El Faraby Faisal Mall,744,76
A60360,Ph/el faraby faisal (2),752,100
A60361,Ph/EL FARABY FAISAL,757,73
A60362,El Faraby Faisal (2),757,73
A60363,PY/El Tourath 04,704,87
A60364,el tourath806,704,87
A60365,El Tourath Branch 2524,725,107
A60366,EL TOURATH 6th Zone,725,107
A60367,el tourath Branch 2,727,85
A60368,PH El Tourath,727,85
A60369,El-el tourath 04,734,83
A60370,El Tourath 011,734,83
A60371,el tourath,746,77
A60372,El TourathS tation St.,754,85
A60373,EL TOURATH Mall,754,85
A60374,el mmetro-A,716,89
A60375,METRO507,716,89
A60376,El-METR O(2),718,87
A60377,EL metro-A,737,82
A60378,el metro r.2,752,101
A60379,Mero 011,772,81
A60380,Ph/angel faisal Mall,745,98
A60381,EL Angel Faisal Branch 2,748,89
A60382,EL Angel Faisal 011,749,85
A60383,ANGEL FAISAL (2),749,85
A60384,angel faisal Mall,750,86
A60385,EL angel faisal,750,86
A60386,El-Angel Faisal,754,86
A60387,PH ANGEL FAISAL-A,757,74
A60388,PY/ANGEL FAISAL Mall,767,86
A60389,El-angel faisal Station St.,767,86
A60390,Angel Faisal,777,98
A60391,EL El Baraka Smouha292,714,72
A60392,Ph/El Baraka Smouha Main Road,733,103
A60393,El Baraaka Smouha-A,736,86
A60394,Ph/El Baraka Smouha-A,736,86
A60395,PH El Baraka Smouha Mall,753,98
A60396,el El Hokama Main Road,709,88
A60397,El-EL HOKAMA Branch 2985,732,84
A60398,el El Hokama,733,104
A60399,PH EL HOKAMA br.2450,735,90
A60400,PY/el hokama Branch 2,735,90
A60401,PY/El Hokama Mall,755,85
A60402,El Hokama Branch 1,755,85
A60403,El Hokama Station St.,759,94
A60404,PY/El Hokama Main oRad409,759,94
A60405,PY/el hokama,767,87
A60406,el hokama Mall,767,87
A60407,EL EL HOKKAMA (2),772,82
A60408,El-Omega Rehab View-A,716,90
A60409,Ph/omega rehabv iew-A,716,90
A60410,Omega Rehab View Branch 1,728,81
A60411,PH omeg arehab view Mall,728,81
A60412,El-Omega Rehab View MainRoad,730,90
A60413,PY/Omega Rehab View Station St.,730,90
A60414,Ph/omega rehab view 011,755,86
A60415,El-Omega Rehab View Main Road,759,95
A60416,PY/Omega Rehab View 011179,759,95
A60417,Omega Rehab View 04,772,83
A60418,Ph/Omega Rehab View,773,99
A60419,PY/omega rehab view 011,773,99
A60420,OMEG AREHAB VIEW Station St.,775,94
A60421,PH nile care faisal Branch 2892,713,96
A60422,El-Nile Care Faisal 6th Zone,714,73
A60423,EL NILE CARE FAISAL Branch 1,720,96
A60424,EL Nile Care Faisal Branch 2,720,96
A60425,Ph/nlie care faisal (2),739,88
A60426,nile care faisal,739,88
A60427,Ph/Nile Care Faisa-lA,752,102
A60428,EL Elite Faisal-A193,706,96
A60429,Elite Faisal Mall,706,96
A60430,ELITE FAISAL Branch 1,727,86
A60431,ELITE FAISAL 6th Zone,727,86
A60432,elite faisal,736,87
A60433,El-Elite Faisal,736,87
A60434,Elite Faisal905,749,86
A60435,el ELITE FAISAL Mall,755,87
A60436,el Elite Faisal (2),760,79
A60437,PH Al Amal br.2,760,80
A60438,EL al amal Stattion St.,763,98
A60439,Ph/Al Amal783,775,95
A60440,El-AL AMAL,775,95
A60441,STAR CARE MARG Branch 2,721,88
A60442,el Star Care Marg Branch 2,722,80
A60443,El-STAR CARE MARG Station St.,735,91
A60444,El-Star Carre Marg,775,96
A60445,EL Star Care Marg br.2117,775,96
A60446,Misr Main Road,707,78
A60447,PH misr Branch 1,718,88
A60448,EL Misr31,718,88
A60449,Ph/MISR (2),762,84
A60450,MISR-A,775,97
A60451,PH Green Leaf Faisal br.2,720,97
A60452,El-green leaf faisal Brranch 2,720,97
A60453,Ph/Green Leaf Faisal br.2768,722,81
A60454,EL GreenL eaf Faisal Mall,722,81
