invoice_no,account_name_raw,branch_code,entry_date_text,entry_time,account_address,governorate,area,gross_value,total_discount,total_after_discount,stated_line_count,record_state
314026,Angel753,760,23112025,20:58:39,"221 Port Said st., near school, HLWN",,,5803.42,730.91,5072.51,7,CLSD
314027,Angel,761,24112025,15:43:00,Helwan 157 Horreeya,,,3299.88,473.32,2826.56,6,
314028,STAR CARE,754,05112025,12:02:31,blk 16 - HLWN - park,,,3818.34,814.01,3004.33,4,CLSD
314029,El HokamaHelwan 6th Zone,710,05112025,14:36:23,,,,5813.96,1033.28,4780.68,6,
314030,PH EL HOKAAM HELAWN,747,23112025,09:12:10,,,,2595.23,596.70,1998.53,5,
314031,PH El Baraka Rehab View 011,728,11112025,15:48:46,,,,471.90,54.22,417.68,2,
314032,EL elbaraka rehab view,708,14112025,14:15:12,"58 Zayed st., near gas station, HLWN",,,2688.21,623.52,2064.69,2,
314034,El Baraka Maaid br.2,705,25112025,14:27:35,blk 16 - MAD - park,,,3578.45,724.53,2853.92,5,
314036,Angel ranch 2,762,20112025,12:13:46,,,,4919.77,377.85,4541.92,6,
314037,AGNEL 011782,754,02-Nov-2025,17:02:58,"226 Salah Salem st., near market, MAD",,,10211.70,2600.42,7611.28,7,CLSD
314039,Elite,731,21112025,12:55:17,Maadi 87 Haarm,,,4432.81,688.12,3744.69,3,
314040,Ph/STAR CARE DOKKI,764,17-Nov-2025,11:39:26,,,,9966.65,1221.38,8745.27,9,
314041,CITY CARE MAADI Mall,741,22112025,09:56:21,,,,7909.61,1527.08,6382.53,11,
314042,El Hokama Station St.,760,12112025,08:36:27,,,,6813.92,807.73,6006.19,5,
314043,mi Main Road,750,08112025,11:49:25,"Nile 172, MAD zone",,,2145.53,450.90,1694.63,6,
314044,PH MISR,747,13112025,15:11:09,,,,6081.29,1576.42,4504.87,3,CLSD
314045,PH Dr Medhat Branch 2,740,25112025,11:42:20,"Sudan 111, MAD zone",,,3079.83,285.28,2794.55,8,
314046,El-sunrise maadi 6th Zone,753,24112025,11:57:53,"213 Haram st., near police st., MAD",,,740.06,95.83,644.23,3,CLSD
314048,ell Salamtek Maadi Main Road,743,17112025,08:38:27,blk 5 - MAD - park,,,6903.33,1147.64,5755.69,12,CLSD
314049,Ph/SALAMTEK SQUARE Station St.,752,09-Nov-2025,12:05:32,,,,3262.26,664.61,2597.65,4,
314051,El-El Shifa Maadi (2),770,06-Nov-2025,10:10:30,Maadi 141  Corniche,Giza,Agouza,3520.27,507.71,3012.56,4,CLSD
314052,EL el shifa maadi Branch 2,739,13112025,12:44:14,"Haram 9, MAD zone",,,210.04,46.44,163.60,2,CLSD
314055,PY/Angel,725,08112025,11:13:36,blk 28 - MAD - police st.,,,2602.61,571.32,2031.29,5,CLSD
314056,Ph/Angel,747,26112025,09:35:23,,,,3116.76,714.75,2402.01,9,
314057,E lZahraa Nozha,748,25112025,08:59:11,,,,3261.54,350.98,2910.56,5,CLSD
314058,PY/El Zahraa Nozha Branch 2,764,23-Nov-2025,16:05:58,,,,5580.93,812.77,4768.16,5,
314059,EL HEALTH GATE MAADI,743,12112025,10:03:58,,,,8341.03,1649.54,6691.49,12,
314060,GREEN LEAF 6th ZZone,755,03112025,12:17:50,,Cairo,Maadi,6265.31,1441.35,4823.96,9,
314062,PH Green Leaf 011,704,28112025,10:06:17,"24 Faisal st., near square, MAD",,,5414.70,1341.58,4073.12,5,
314063,SEHA FIRST HELWAN Station St.,763,15112025,08:50:35,,,,2548.65,254.52,2294.13,6,CLSD
314064,seha first helwan Main Road193,715,04112025,13:52:45,MAD/100,,,4963.57,511.38,4452.19,8,
314065,PYEBN SINA Mall,733,21112025,12:08:41,"9th District 119, MAD zone",Cairo,Maadi,3574.76,583.84,2990.92,8,CLSD
314066,PH Eb ina (2),746,19112025,11:17:18,MAD/228,,,1803.39,322.25,1481.14,2,
314068,PH AL AMAL MAADI Branch 1,721,02112025,12:34:36,,Cairo,Heliopolis,1870.73,220.58,1650.15,5,
314069,PYA/l mAal Maadi Branch 2,721,11112025,08:54:03,"Sudan 90, MAD zone",,,1110.69,139.03,971.66,3,CLSD
314070,al amal maadi 04307,758,18112025,14:19:17,MAD/126,,,4877.59,1342.37,3535.22,9,
314071,Health Gate Banha Station St.,759,09112025,13:16:37,,,,2523.26,670.96,1852.30,4,CLSD
314072,El-EL FARABY MAADI,729,07112025,11:42:28,,Cairo,Ain Shams,5629.03,597.30,5031.73,8,
314073,Seha irst Mall,765,19112025,13:42:34,Madai 217 Port Said,,,2426.34,232.82,2193.52,4,CLSD
314075,SEHA FRST,733,07112025,12:06:56,Maadi1 99 Autostrad,,,5908.92,769.73,5139.19,8,
314076,PY/al amal imbaba Stationn St.,717,27112025,09:25:47,,,,1910.10,179.92,1730.18,2,CLSD
314079,EL angel maadi br.5287,725,15112025,12:16:39,,,,6232.67,1470.89,4761.78,15,
314081,PY/el nasr tation St.,760,04112025,11:55:43,,,,9319.67,1105.84,8213.83,11,CLSD
314083,EL Silver Cre,762,12112025,17:28:55,,,,8472.95,826.86,7646.09,13,CLSD
314084,PH better life obour rBanch 2,707,28112025,08:32:58,,,,5897.28,837.83,5059.45,9,
314085,El-Better Life Obour (2)589,766,01112025,11:25:29,Maadi 1600 Faisal,,,5725.53,1240.46,4485.07,8,CLSD
314086,PH Misr Oct City 04,758,07112025,13:32:50,,,,3163.40,733.39,2430.01,7,CLSD
314087,el Pharma Plus Maadi 04,720,26112025,08:19:50,Maadi 15 Industrial Zone,,,4944.35,586.56,4357.79,6,
314089,PH Seha First Branch 285,764,09-Nov-2025,10:33:25,MAD/236,,,5960.38,629.87,5330.51,7,
314090,PY/GREEN LEAF WH-473,704,16112025,14:29:47,"10 Horreya st., near square, MAD",,,4109.65,1152.48,2957.17,9,
314092,Green Leaf Dokki Branch 2,760,14112025,12:40:54,,,,2516.75,370.13,2146.62,5,CLSD
314093,P/YELITE-A,754,27112025,15:43:19,"Mustafa Nahhas 233, MAD zone",Cairo,Zamalek,4968.53,1327.18,3641.35,9,
314096,Ph/al nozha br.2,764,14112025,11:05:30,"118 Geish st., near park, MAD",,,3193.61,327.29,2866.32,6,
314097,PY/El Baraka Maadi,745,08112025,14:09:00,,,,934.48,101.04,833.44,2,
314098,Ph/El BarakaMaadi 6th Zone,729,25112025,13:28:49,Maadi1 17 Haram,,,2463.04,242.05,2220.99,3,
314100,Ph/Angel-A,706,03112025,11:00:01,blk 19 - MAD - police st.,Cairo,Downtown,2005.32,263.41,1741.91,2,
314102,EL SEHA WH-485,703,05112025,08:37:58,,,,3994.10,785.05,3209.05,6,
314103,El-family montaza Main Rad,750,20112025,13:13:02,"Autostrad 200, MAD zone",Giza,Boulak Dakrour,3369.72,830.04,2539.68,4,
314104,el Family Montzaa (2)860,769,05112025,08:47:04,Maaadi 94 Nasr,,,989.59,130.80,858.79,4,CLSD
314105,El-Family Montaza-A,758,05112025,12:03:53,Maad i180 Haram,,,14049.09,3351.52,10697.57,15,CLSD
314106,EL union pharm banha Mall,754,06112025,08:19:18,MAD/152,,,2519.20,545.31,1973.89,7,CLSD
314107,PY/UNION PHARM BANHA 011,733,28112025,10:42:12,,,,4397.31,654.95,3742.36,10,
314108,El-Misr Maadi,718,26112025,14:38:24,,,,4798.13,783.61,4014.52,6,CLSD
314109,El-City Care Maaadi Mall,751,20112025,10:42:35,,,,259.36,61.76,197.60,3,CLSD
314110,PH cit care maadi,760,03112025,13:31:33,"Geish 74, MAD zone",Giza,Boulak Dakrour,6462.51,779.65,5682.86,10,CLSD
314111,El-metro maadi-A,724,23112025,11:09:23,"123 Nasr st., near police st., MAD",,,10177.64,1576.20,8601.44,15,CLSD
314113,El-SEHA FIRST NOZHA Branch 1,723,17112025,10:21:22,blk 26 - MAD - square,,,1516.26,257.77,1258.49,5,CLSD
314114,EL City Care 04,709,24112025,15:01:24,MAD/58,,,3030.71,512.08,2518.63,7,
314117,el El Tourath Helwan,720,19112025,10:58:35,MAD/91,,,2704.41,346.19,2358.22,8,CLSD
314120,PH EL ARABY ZAYED,765,23112025,12:16:53,Maad 222 Nile,,,4258.89,563.73,3695.16,8,
314122,Dr Medhat Square Mall678,721,13112025,12:20:20,,,,2794.19,297.03,2497.16,2,CLSD
314123,El-BLUE WAVE 011,723,15112025,10:05:18,,,,2545.82,374.07,2171.75,6,CLSD
314124,el family montaza Branch 1,718,06112025,11:49:07,,,,2964.01,622.35,2341.66,4,CLSD
314126,el family montaza Branch 1,764,08112025,11:54:58,MKT/1,,,3337.64,249.72,3087.92,7,CLSD
314129,Ph/Golden Care Zayed726,706,26-Nov-2025,16:06:15,"Geish 83, MKT zone",,,8591.67,1285.49,7306.18,15,CLSD
314130,El-Dr Medhat Mokattam Mall,751,26112025,14:55:33,,,,2444.14,660.72,1783.42,5,
314131,el union pharm banha-A,722,18-Nov-2025,17:06:31,blk 13 - MKT - market,,,1072.61,90.80,981.81,2,CLSD
314132,El-Union Pharm Banha,757,01-Nov-2025,11:54:05,,,,6009.93,1640.92,4369.01,5,
314133,EL Union Pharm Bannha Branch 2857,717,10-Nov-2025,12:20:37,Mokattaam 124 Nasr,,,2439.47,283.04,2156.43,3,CLSD
314134,El-Omega Mokattam Main Road,721,24112025,12:04:54,"39 Autostrad st., near market, MKT",,,2035.69,189.96,1845.73,6,CLSD
314135,El-Omega Mokattam-A,704,05-Nov-2025,08:33:46,MKT/114,Cairo,Mokattam,2753.69,623.60,2130.09,5,
314136,PY/CITY CARE OBOUR Branch 2,721,15-Nov-2025,12:48:26,blk 26 - MKT - market,,,9060.57,714.92,8345.65,9,CLSD
314137,PY/ANGEL NOZHA Branch 2,766,19-Nov-2025,08:39:24,,,,2713.75,594.27,2119.48,6,CLSD
314138,SILVER CARE QSUARE 6th Zone,703,25112025,16:12:41,,Cairo,Mokattam,5442.07,1033.06,4409.01,8,
314140,EL SILVER WH-523,714,13112025,10:22:41,"30 Port Said st., near market, MKT",,,1871.86,508.35,1363.51,4,
314142,Ph/ELITE AGAMI 6th Zone,739,02112025,11:28:25,"Haram 133, MKT zone",,,4687.98,1237.29,3450.69,8,CLSD
314143,dr medht banha Main Road,714,21112025,12:10:00,Mokattam 214 Haaram,,,4803.91,1140.89,3663.02,8,CLSD
314144,Dr Medhat Bnha,701,08112025,16:56:59,,,,9533.27,1641.47,7891.80,15,CLSD
314145,PY/union pharm obour816,713,25112025,14:48:03,blk 15 - MKT - mosque,,,3066.95,494.96,2571.99,6,CLSD
314146,Ph/union pharm obour 6th Zone,765,07-Nov-2025,10:12:11,Mokattam 89 Port SSaid,,,4297.81,518.81,3779.00,8,CLSD
314148,el Hope Agami 011598,702,02112025,11:30:18,,,,5127.76,811.98,4315.78,4,
314149,PY/HOPE AGAMI Branch 2,747,08112025,13:12:18,Mokattam 71 aram,,,1753.70,426.29,1327.41,5,CLSD
314150,PY/Al Amal Shubra 011,745,27112025,09:58:48,"223 Sudan st., near metro, MKT",,,2764.83,310.45,2454.38,6,
314152,El Hokama Mall,706,08112025,10:55:31,"Zayed 67, NSC zone",,,3695.24,528.50,3166.74,6,CLSD
314153,el Nile Care Marg,737,09112025,14:53:17,NSC/80,,,1837.79,485.32,1352.47,4,
314154,Ph/ELITE OCT CITY 011,730,22112025,12:55:52,"Haram 91, NSC zone",,,3748.85,372.37,3376.48,5,
314155,E Elite Oct Citty (2),754,24112025,09:34:45,blk 15 - NSC - market,,,3614.24,883.60,2730.64,6,
314156,PY/ELITE OCT CITY 011830,758,02112025,08:40:36,,,,5389.37,1363.61,4025.76,9,
314157,OMEGA br.827,755,25112025,14:02:36,blk 28 - NSC - gas station,Giza,Hadayek October,4278.12,955.28,3322.84,3,
314158,Ph/Omega Main Road,718,07112025,15:23:00,"Salah Salem 24, NSC zone",,,2979.06,575.30,2403.76,6,
314161,Care 24 Seven Obour 04,700,12112025,11:30:56,,,,2815.73,496.53,2319.20,5,
314164,CARE 24 SEVEN Main Road,723,20112025,17:59:17,NSC/223,,,6926.27,1166.47,5759.80,10,
314165,CARE 24 SEVEN br.2,732,22112025,11:07:10,NSC/223,,,6029.04,793.42,5235.62,7,CLSD
314168,El-GEREN LEAF NASR 011,702,02-Nov-2025,15:01:00,,,,4649.63,1056.46,3593.17,11,
314175,EL EBN SINA SHUBRA Branch 1,730,06112025,08:02:08,,Cairo,Nasr City,3338.73,413.61,2925.12,8,
314176,El Tourath (2),711,14112025,08:56:52,NSC/172,,,1740.94,278.97,1461.97,4,
314180,Star Care Nasr673,718,13112025,13:15:03,Nasr City 1128 Gamet Dewal,,,3719.73,838.18,2881.55,5,CLSD
314182,PY/lue Wave Agami,711,25112025,12:39:50,"Zayed 217, NSC zone",,,2744.39,505.75,2238.64,5,CLSD
314183,PH Ebn Sina Smouha br.2161,702,26112025,12:16:51,NSC/38,,,1071.77,230.26,841.51,3,
314184,El-Misr Nasr 04,705,26112025,08:25:48,,,,3302.82,579.76,2723.06,10,CLSD
314185,misr nasr Main Road,766,08112025,13:45:50,,,,5049.60,1069.88,3979.72,9,CLSD
314187,al nohza nasr,737,22-Nov-2025,09:05:33,,Cairo,Nasr City,5048.48,1238.90,3809.58,8,CLSD
314188,PY/LLIFE LINE br.223,718,04112025,14:44:41,"Sudan 109, NSC zone",,,1092.62,226.41,866.21,2,
314189,PH LIFE LINE Statio St.,770,26112025,12:58:58,blk 24 - NSC - metro,,,1641.99,200.62,1441.37,10,
314190,Ph/life line 0118825,754,05112025,10:47:41,,,,2010.23,460.01,1550.22,10,
314191,Ph/Al Nozha,738,19112025,09:42:06,"Port Said 114, NSC zone",Qalyubia,Shubra El Kheima,8241.80,2112.95,6128.85,15,
314193,Ph/health gate nasr 6th Zone,761,08112025,12:49:58,Nasr City 235 Cornche,,,3036.72,481.04,2555.68,6,
314194,EL HEALTH GATE NASR Branch 2,730,25112025,11:46:07,,,,5252.74,656.00,4596.74,8,
314195,angel helwanMain Road,722,18112025,08:00:07,blk 2 - NSC - police st.,,,8679.68,856.99,7822.69,6,
314196,PY/Angle Smouha 6th Zone,758,27-Nov-2025,16:40:01,,,,5594.13,1259.99,4334.14,4,CLSD
314198,EL Seha First  Nasr br.2,713,24112025,11:02:37,Naasr City 73 Industrial Zone,,,5941.14,1161.84,4779.30,8,CLSD
314199,EL Seha First Nasr r.2,712,04112025,15:49:38,,,,4327.27,446.85,3880.42,11,
314200,PH Seha First 011,748,22112025,14:44:27,,,,1822.47,160.47,1662.00,4,
314201,SEHA FIRST Branch 1,759,04112025,08:16:34,"Nasr 168, NSC zone",,,3681.73,935.45,2746.28,8,
314203,UNION PHARM,734,20112025,08:15:52,"231 Industrial Zone st., near mosque, NSC",,,2669.13,549.43,2119.70,6,CLSD
314204,PH Dr Medhat Maadi 011,744,09112025,12:17:47,,,,3597.29,344.36,3252.93,6,CLSD
314206,el El Baraka Station St.392,734,03112025,13:29:23,blk 28 - NSC - bridge,,,9208.83,1641.96,7566.87,10,CLSD
314207,EL El Baraka (2)601,721,04112025,12:56:51,"Nasr 217, NSC zone",,,9540.54,853.42,8687.12,12,
314208,el EL BARAKA Mall,754,22112025,12:56:14,,,,3034.44,746.21,2288.23,7,CLSD
314209,EL El Baraka (2)601,700,24112025,10:04:11,"Zayed 150, NSC zone",,,4806.96,889.49,3917.47,7,CLSD
314210,el Better Life Branch 193,762,01112025,11:17:58,blk 29 - NSC - hospital,,,2798.63,254.63,2544.00,4,CLSD
314213,el union pharm Main Road,730,10112025,14:55:20,,,,2463.18,343.87,2119.31,3,
314214,Ph/health gate Branch 2,752,21112025,11:22:34,"158 9th District st., near school, NSC",,,3601.08,863.35,2737.73,4,CLSD
314215,Ph/health gate Brnach 2,722,23-Nov-2025,08:27:10,,,,1723.94,194.03,1529.91,6,CLSD
314216,AL AMAL NASR br.2,708,25-Nov-2025,08:08:21,,,,6525.33,1674.09,4851.24,13,CLSD
314217,PHA l Amal Nasr,744,13112025,09:10:02,,,,2431.86,151.44,2280.42,5,
314218,PH Al Amal Nasr 6th Zone,758,08112025,12:56:58,"37 Faisal st., near police st., NSC",Giza,Imbaba,2923.08,714.07,2209.01,6,CLSD
314219,Blue Wave Smouha 04,719,05112025,08:30:49,"199 Haram st., near school, NSC",,,5647.27,1183.85,4463.42,8,
314220,Blue Wave SSmouha Mall,762,03112025,09:53:35,NSC/51,,,2666.31,229.97,2436.34,6,CLSD
314221,el nasr motnaza,766,12112025,09:58:47,NSC/186,Cairo,Mokattam,5648.34,1227.02,4421.32,7,CLSD
314222,el nasr montaza Branch 2,716,08112025,14:05:18,Nsar City 180 Mustafa Nahhas,,,4477.44,407.87,4069.57,8,CLSD
314223,EL family Branch 2,744,17112025,15:07:36,"185 Faisal st., near metro, NSC",Cairo,Maadi,6920.47,473.96,6446.51,10,CLSD
314225,Family Brnach 1,711,25-Nov-2025,10:08:15,,,,7005.11,1297.81,5707.30,8,CLSD
314226,Union Pharrm 04,723,07112025,15:31:09,,,,8343.84,1262.60,7081.24,8,
314227,PY/Union Pharm,730,07-Nov-2025,15:35:47,"Faisal 161, NSC zone",Cairo,New Cairo,8876.67,1058.42,7818.25,9,CLSD
314228,PH EL ZAHRAA Station St.209,722,06112025,08:46:27,,,,12067.22,1196.22,10871.00,15,
314230,PY/Life Line Nasr Station St.,754,26112025,13:29:48,NSC/108,,,2087.44,461.64,1625.80,7,
314231,life line nsar,765,17112025,18:46:00,"229 Port Said st., near market, NSC",,,2920.38,320.43,2599.95,13,
314232,Misr (2),756,21112025,16:00:39,Nasr City114 Salah Salem,,,1677.96,214.86,1463.10,4,CLSD
314233,SEHA FIRST NASR 6th Zoone384,727,06112025,09:48:14,Nasr City 1 Haam,,,380.82,30.90,349.92,2,
314235,El-El Tourath (22)571,732,16112025,14:51:44,Nasr Ciy 210 Zayed,,,7857.21,1145.29,6711.92,8,
314236,Care 224 Seven Mall,702,17-Nov-2025,11:14:32,,,,2412.20,515.27,1896.93,3,CLSD
314238,Eln-ile care maadi Mall,736,18112025,15:58:05,,,,2470.06,497.66,1972.40,4,CLSD
314239,Nile Care Maadi Main Road,756,21112025,15:10:55,Nasr City 190 Corinche,,,5313.50,453.55,4859.95,8,
314240,El-SUNRISE ZZAYED-A,736,28-Nov-2025,17:32:17,,,,1162.33,162.24,1000.09,4,
314241,Al Amal New 011,770,02112025,11:10:44,"Industrial Zone 58, NC zone",,,2084.58,272.07,1812.51,6,
314242,EL al ma lnew Branch 1,760,17112025,13:58:19,,,,4253.82,639.66,3614.16,5,
314243,EL AL WH-626,701,05112025,15:15:09,,,,11249.61,2179.86,9069.75,10,
314244,el tourath new0 11,715,11-Nov-2025,10:40:16,,,,2182.28,203.15,1979.13,3,
314245,El-omga214,751,25112025,13:14:26,NC/46,,,4980.10,1326.55,3653.55,5,
314248,EL Better Life Obour Mall,741,24112025,10:21:48,blk 20 - NC - metro,,,2600.77,454.87,2145.90,6,
314249,El-BETTER LIFE SQUARE 6th Zone,737,17112025,10:45:28,blk 21 - NC - police st.,,,2828.57,795.45,2033.12,5,
314252,PY/L TOURATH,753,27112025,12:01:39,,,,4090.94,486.54,3604.40,6,CLSD
314253,el Al Amal New (2),700,05112025,16:06:30,blk 21 - NC - square,,,1080.61,176.92,903.69,3,CLSD
314256,Miarbr.2,730,18112025,18:06:04,,,,1213.18,108.05,1105.13,2,CLSD
314259,Metro 011207,767,02112025,14:47:37,,,,8505.64,1758.26,6747.38,15,
314260,el zahraa 6th Zone,747,24112025,08:22:28,blk 18 - NC - metro,,,4109.96,898.71,3211.25,6,CLSD
314262,el el hokama nozha MMall,706,05112025,15:20:15,"Horreya 30, NC zone",,,11359.97,1915.69,9444.28,9,
314263,Hope 6th Zone,703,03112025,18:35:32,NC/14,,,417.31,84.20,333.11,3,CLSD
314264,EL Misr Oct City Branch 1768,709,23112025,12:47:15,blk 4 - NC - bridge,,,1109.64,193.39,916.25,3,CLSD
314265,Misr Oct City 6th Zone,760,27112025,13:32:31,"189 Haram st., near market, NC",,,5718.26,896.62,4821.64,8,
314266,PH El Baraka New Station St.,707,26112025,17:52:29,,,,2637.78,337.33,2300.45,10,CLSD
314267,Ph/Hope Banha Branch 1,726,17112025,09:18:11,,,,4573.46,1221.24,3352.22,5,CLSD
314268,Ph/Hope Banha Branch 1,705,18112025,15:33:22,,,,2085.90,437.48,1648.42,9,
314269,El-Hope Banha-A,716,21112025,11:37:40,,,,1681.52,177.01,1504.51,5,
314270,PH Elite Obour-A,720,02112025,11:05:46,"162 Sudan st., near market, NC",,,3923.58,432.89,3490.69,8,
314271,Pharma Plus Zayed 011368,728,18112025,13:38:36,"Abbas 195, NC zone",,,2539.81,176.93,2362.88,3,CLSD
314272,El-Dr Medhat New br.2,740,07112025,14:10:35,"Corniche 70, NC zone",,,3750.36,616.90,3133.46,6,CLSD
314274,PY/Seha First Mall,758,02112025,11:07:23,,,,2802.24,737.97,2064.27,6,CLSD
314275,El-Unoin Pharm Imbaba Mall30,752,12112025,11:09:35,NC/193,,,2945.14,709.14,2236.00,8,CLSD
314276,Union Pharm Imbaba Branch 2,769,22112025,18:12:31,blk 6 - NC - gas station,,,3229.73,314.82,2914.91,5,
314277,El-Misr Agami,757,27112025,15:47:49,,Alexandria,Sidi Gaber,2915.80,761.12,2154.68,5,
314278,Health Gate,715,04112025,10:01:32,,,,6541.62,483.53,6058.09,9,CLSD
314279,METRO NE Station St.,749,18112025,12:33:38,"Faisal 150, NC zone",,,3498.00,484.66,3013.34,8,CLSD
314280,ElMetro New (2)241,750,17112025,13:28:11,,,,5964.25,1313.86,4650.39,9,
314281,EL METRO NEW (2),727,02112025,17:00:28,"237 Haram st., near police st., NC",,,582.08,31.23,550.85,3,CLSD
314282,MISR BRANCH WH-665,740,11112025,08:28:37,blk 3 - NC - police st.,,,4406.35,562.97,3843.38,7,CLSD
314283,Al Nozha,733,09112025,08:59:05,"Nile 98, NC zone",,,6519.16,1144.48,5374.68,5,
314284,Dr Medhat Banha147,726,13112025,09:53:39,New Caairo 145 Nasr,,,3989.40,928.32,3061.08,5,
314285,Ph/ALPHA PHARMA br.2,730,15112025,10:57:50,,Cairo,Helwan,7886.44,938.37,6948.07,9,CLSD
314286,CARE 24 SEVEN SQUARE 6th Zone,713,04-Nov-2025,17:11:14,blk 26 - NC - police st.,,,6121.08,901.05,5220.03,9,CLSD
314287,CARE 24 SEVEN SQUARE (2)460,703,24112025,16:35:35,blk 25 - NC - school,,,3512.90,630.64,2882.26,5,
314288,SILVER CARE WH-671,752,19112025,15:01:09,NC/94,,,3289.50,865.26,2424.24,3,CLSD
314289,Silver Care Marg 6th Zone,734,04112025,08:21:29,,,,2650.64,499.71,2150.93,6,CLSD
314290,Silvr Care Marg 6th Zone,712,01112025,13:10:45,"81 Abbas st., near market, NC",Qalyubia,Banha,4012.47,556.55,3455.92,2,
314291,PH Sallamtek-A,766,09112025,15:32:57,,,,3720.27,761.27,2959.00,4,
314293,EBN SINA (2),716,13112025,14:38:06,,,,1041.50,92.08,949.42,7,CLSD
314296,PH Al Nozha Obour,724,25-Nov-2025,12:37:28,,,,4502.00,673.37,3828.63,7,CLSD
314297,EL al nozha obour Mall,769,21112025,10:21:41,OBR/31,,,1642.90,177.88,1465.02,4,
314298,EL al nozha obour Mall,751,21112025,13:02:28,,,,3198.37,813.57,2384.80,8,
314299,EBN SINA OBOU RMall,729,23112025,14:45:02,"165 Abbas st., near park, OBR",,,324.00,34.01,289.99,2,
314300,Ph/omega-A573,759,06112025,15:02:34,,,,3946.37,1179.06,2767.31,3,CLSD
314302,Siver Care Agami (2),728,05112025,13:32:46,"159 Horreya st., near bridge, OBR",,,8068.56,653.03,7415.53,8,CLSD
314304,PH lue wave (2),720,06-Nov-2025,09:44:08,blk 3 - OBR - market,,,1452.84,185.86,1266.98,3,
314305,family,732,28112025,08:29:50,,,,3085.54,412.33,2673.21,7,CLSD
314306,faimly,757,05112025,10:17:20,Obour 969 th District,,,1898.23,480.83,1417.40,4,
314307,Fmaily,703,14112025,13:42:08,,,,1343.59,242.43,1101.16,4,
314308,PH Fmail-A,734,24112025,14:36:15,,,,4474.64,859.90,3614.74,6,
314309,nile care Branch 2,743,12112025,12:19:58,,,,3108.93,575.09,2533.84,5,CLSD
314310,Ph/better life shubra br.2,759,20112025,12:29:15,blk 15 - OBR - hospital,Alexandria,Asafra,3837.35,955.19,2882.16,12,CLSD
314312,Care 24 Seven 011,711,07112025,16:56:28,OBR/72,,,2148.21,339.70,1808.51,7,CLSD
314313,Nile Care  Zayed Branch 1,719,19112025,18:59:37,,Cairo,Obour,364.30,65.70,298.60,2,
314314,PH EL SHIFA,743,03112025,16:01:08,,,,2919.88,469.90,2449.98,6,
314317,Sunrise Obour-A,770,16112025,08:38:04,,,,920.82,112.75,808.07,6,
314318,PY/Better Life Zayed Station St.,769,17112025,10:48:48,Obour 53 Abas,,,1138.99,186.81,952.18,4,
314319,EL elite agami Statio nSt.906,714,19112025,15:04:03,"164 Port Said st., near bridge, OBR",,,9112.31,2176.35,6935.96,10,
314320,elite agami br.2,702,05112025,09:18:26,,,,3887.76,668.52,3219.24,8,
314321,El-Elite Agami,732,23112025,11:14:54,,,,1047.89,192.15,855.74,2,CLSD
314322,PH Better Life Obour 011,700,05112025,08:44:38,,,,3995.73,762.22,3233.51,3,
314325,Ph/Dr Medhat Obour 6th Zone36,717,01112025,16:39:39,"Horreya 189, OBR zone",Cairo,Obour,8189.83,1077.17,7112.66,8,CLSD
314327,Ph/El Nasr Main Road,764,28112025,12:32:20,blk 25 - OBR - metro,,,3364.68,413.74,2950.94,5,
314328,el nasr Mall544,724,23112025,10:34:50,OBR/228,Cairo,Mokattam,3382.74,534.24,2848.50,4,
314329,PH el nasr-A,733,02112025,11:42:19,,,,3913.91,584.95,3328.96,8,
314330,STAR CARRE Branch 2,723,02112025,09:28:15,,,,3755.89,525.47,3230.42,7,CLSD
314331,Ph/NILE CARE OBOUR Main Road,728,01112025,11:29:43,,,,14979.20,1551.91,13427.29,15,CLSD
314332,El-el hokama 011,749,28112025,10:02:19,blk 28 - SHB - mosque,Cairo,Shubra,4644.19,511.35,4132.84,9,CLSD
314333,PY/usnrise  011,751,05112025,14:23:46,"Corniche 48, SHB zone",,,2742.24,694.17,2048.07,8,
314334,Miar br.2,711,07112025,14:41:08,,,,6998.89,1398.30,5600.59,7,
314336,E-lMETRO 04,753,22112025,12:13:09,,,,177.56,17.54,160.02,4,
314337,EL Nile Care Shubra 6th oZne,721,28112025,08:46:39,Shubr 102 Sudan,,,3850.54,472.96,3377.58,4,
314338,el FAMILY SHUBRA br.2,722,16112025,13:11:55,,,,1898.90,219.64,1679.26,8,CLSD
314340,EL NASR932,747,05-Nov-2025,09:29:00,SHB/47,,,1233.10,269.96,963.14,3,CLSD
314341,EL ZAHRAA SHUBRA 011,709,08112025,15:49:57,"166 Geish st., near police st., SHB",,,3241.29,585.45,2655.84,6,
314342,PY/l Zahraa Shubra Mall,766,13112025,10:31:10,SHB/146,,,6491.46,1477.89,5013.57,8,CLSD
314343,PHH Hope 011,750,05112025,17:08:40,,,,2085.48,448.02,1637.46,5,
314345,El-GREEN LEAF Branhc 2,768,13112025,15:16:59,,Cairo,Downtown,1977.41,252.61,1724.80,4,CLSD
314351,PH ANGEL SHUBRA br.2,703,08112025,08:30:34,,,,9851.23,1933.18,7918.05,13,CLSD
314353,PY/Metro Zayed Branch 2,758,13112025,10:28:08,"Abbas 148, SHB zone",,,3980.25,1034.84,2945.41,5,
